Palabra (concepto),Descripción,Codificación
Peligro,considerado amenaza,amenaza
Peligro,tiende reaccionar miedo,miedo
Peligro,ansiedad,ansiedad
Peligro,adrenalina,adrenalina
Esperanza,confianza,confianza
Esperanza,creer situacion saldra esperaba,creencia
Esperanza,q pierde,lo último que se pierde
Esperanza,relacion fe,fe
Esperanza,religion,religión
Plan,anticipar,anticipación
Plan,toma distintos factores,personal/grupal
Plan,busca solucion frente algun problema,solución
Plan,predisposicion accion,predisposición
Ansiedad,estrés,estrés
Ansiedad,genera problemas larga,problemas
Ansiedad,afecta mentales,mental
Ansiedad,afecta eje hpa,eje HPA
Acuerdo,trato,trato
Acuerdo,decisión conjunto,decisión
Acuerdo,toma desiciones,decisión
Acuerdo,1 participantres,dos o más partes
Acuerdo,tratado,tratado
Habilidad ,cualidad,cualidad
Habilidad ,mide capacidades,capacidad
Habilidad ,personas contamos,capacidad
Habilidad ,trabaja perfeccionarla,perfecionamiento
Habilidad ,gente discapacidad cuesta conseguirla,no discapacidad
Ansiedad,aparece estreados,estrés
Ansiedad,provoca andes desconcentrado,desconcentración
Ansiedad,aparce entrar evaluación,evaluación
Ansiedad,aparece enfrentas,novedad
Desesperación,aparece ves alternativas resolver problema,no alternativa
Desesperación,enfrentas desconocido,desconocido
Desesperación,salvar arreglar situación,no acción
Desesperación,mayoría observa mujeres hombres,femenino
Desesperación,actuar irracional inconciente efecto concepto,irracional
Desesperación,emoción,emoción
Honestidad,cualidad,cualidad
Honestidad,fiel,fiel
Honestidad,existir relación pareja,relación
Honestidad,cualidad moral,moral
Honestidad,transparente demas,transparencia
Honestidad,guardarse secretos,no secretos
Honestidad,hablar,verdad
Honestidad,expresar siente preocuparse consecuencia trae dicerlo,expresión
Oportunidad,ventana lograr,ventana
Oportunidad,esperanza,esperanza
Oportunidad,posibilidad,posibilidad
Oportunidad,posibilidad surgir,posibilidad
Oportunidad,posibilidad quisiste nunco has podido,posibilidad
Éxito,cualidad,cualidad
Éxito,lograr metas propuestas,logro
Éxito,serlo persona idea proyecto etc.,idea
Éxito,personal grupal,personal/grupal
Éxito,grandeza,grandeza
Compasión,cualidad,cualidad
Compasión,apiadarse,piedad
Compasión,dios cualidad,Dios
Compasión,empatía,empatía
Compasión,apiádate favor,piedad
Razón,racional,razonamiento
Razón,característica,características
Razón,pensamiento,pensamiento
Razón,pienso,pensamiento
Razón,seres humano,humano
Razón,argumentar,argumentación
Razón,argumentos,argumentación
Obsesión,manía,manía
Obsesión,padecen acumuladores,acumulación
Obsesión,cualidad,cualidad
Obsesión,llama galletas costas parecen barquillos rellenos,galletas
Obsesión,locura,locura
Obsesión,coleccionador,colecionar
Obsesión,consecuencia traer rabía ira descontrol persona,descontrol
Ganancia,beneficio,beneficios
Ganancia,utilidad,utilidad
Ganancia,ingresos,ingreso
Ganancia,empresas mueven tenerla,empresas
Ganancia,presente finanza economía,finanzas
Ganancia,contadores calculan,contadores
Ganancia,normalmente mide cantidad dinero,dinero
Destreza,competencia,competencia
Destreza,habilidad,habilidades
Destreza,capacidad competir determinada área,capacidad
Destreza,concepto vemos persona posee habilidad determinado campo,habilidades
Destreza,práctica,práctica
Destreza,talento,talento
Culpa,angustia,angustia
Culpa,sentimiento decimos indebido alguien,indebido
Culpa,sentimiento presente obramos mala,mal
Culpa,ligado arrepentimiento,arrepentimiento
Culpa,emocional previo búsqueda perdón,emoción
Felicidad,emocional pleno,plenitud
Felicidad,varia persona persona pudiendo responder distintos objetos,personal
Felicidad,sensación plenitud,plenitud
Felicidad,emocional alegre,alegría
Pensamiento,cavilación,cavilación
Pensamiento,mental recordar surgir ideas,mente
Pensamiento,genera acción profundizar evento,profundizar
Pensamiento,común adultos acción frente futuro,futuro
Pensamiento,liga creatividad ideas,creatividad
Pensamiento,proceso interno mental,mental
Honestidad,acción,verdad
Honestidad,valor correspondiente alguien miente,valor
Honestidad,ligado veracidad,verdad
Honestidad,capacidad expresar internos complicados,expresión
Honestidad,asocia personas directas,directo
Honestidad,claridad,claridad
Desesperación,angustioso,angustia
Desesperación,pierde valioso entramos preocupación,perdida 
Desesperación,preocupación,preocupación
Desesperación,usualmente personas pasan necesitan ayuda externa,ayuda
Desesperación,situación alla limites persona produce ansiedad,ansiedad
Desesperación,ansiedad,ansiedad
Obsesión,dependencia objeto persona haga,dependencia
Obsesión,asociado trastorno compulsivo,trastorno
Obsesión,gusto sobreexagerado determinada cosa,sobre exageración
Obsesión,deseo exceso,deseo
Obsesión,relaciones tormentosas amor transtorno,confución amor
Oportunidad,privilegio demostrar habilidades capacidades solicitado,privilegío
Oportunidad,momento abren espacios inclusión concepto persona,momento
Oportunidad,privilegio perfeccionarte determinada área,privilegío
Seguridad,calma,calma
Seguridad,tranquilidad,tranquilidad
Seguridad,protección,protección
Seguridad,autoestima retratada caminar hablar,autoestima
Seguridad,confianza,confianza
Seguridad,contrario temor miedo,no temor
Definición,plasmar determinado concepto,concepto
Definición,ampliación término entendimiento,término
Definición,establecer límites,límite
Culpa,sentimiento siente cometido acción incorrecta indebida,mal
Culpa,sentimiento remordimiento acto palabra dicha,remordimiento
Culpa,peso moral producto incorrecto,peso
Acuerdo,trato 2 personas,trato
Acuerdo,trato promesa compromiso par grupo individuos,trato
Acuerdo,compromiso palabras,compromiso
Ganancia,cantidad remuneración dinero tributo especies,remuneración
Ganancia,dinero generado producto trabajo trueque,dinero
Agradecimiento,acción realizada atribuir acto produjo resultados beneficiosos receptor,acción
Agradecimiento,acto gracias,gratitud
Pensamiento,yace mente personas,mente
Pensamiento,figuración mental letras objetos personas cosas etc.,mente
Pensamiento,representación mental alguien,mente
Felicidad,sentimiento resultado positivo,bien
Felicidad,similar alegría obtener hechos beneficiosos,alegría
Felicidad,ánimo positivo beneficiosos organismo,ánimo
Honestidad,carácterística personalidad persona actos palabras,verdad
Honestidad,carácterística personas cuyas palabras cohesión hechos,cohesión
Honestidad,característica personas mienten actuan correcta piensan,no mentir
Razón,aspecto permite pensamiento lógico,lógica
Razón,aspecto permite persona,bien/mal
Amenaza,aviso acción gatillar reacción persona generalmente negativa,advertencia
Amenaza,advertencia acerca,advertencia
Excusa,palabras sirven tapar acto incorrecto,tapar
Obligación,deber,deber
Obligación,,hacer
Excusa,justificacion,justificación
Excusa,justificar,justificación
Excusa,salir aprietos,salir de apretios
Habilidad ,capacidad,hacer
Habilidad ,tipos,muchos
Habilidad ,persona,diferentes
Habilidad ,desarrollado,bien
Felicidad,excitado,excitación
Felicidad,emocionado,emoción
Felicidad,alegria,alegría
Plan,crea,hacer
Plan,cabo proyecto,proyecto
Oportunidad,,hacer
Oportunidad,contexto,contexto
Honestidad,,verdad
Honestidad,transparente,transparencia
Honestidad,mentir,no mentir
Verdad,honesto,honestidad
Verdad,mentir,no mentir
Verdad,,en sí
Desesperación,angustia,angustia
Desesperación,perder control,incontrolable
Desesperación,preocupado,preocupación
Desesperación,esperanzas,desesperanza
Razón,logica,lógica
Razón,pensar,pensamiento
Peligro,malo,mal
Peligro,dañino,daño
Peligro,salir perjudicado enfrenta,perjuicio
Peligro,adevertencia,advertencia
Peligro,cuidado,cuidado
Peligro,amenaza,amenaza
Peligro,tipo riesgo,riesgo
Peligro,ocurrir desgracia indeseada,desgracia
Peligro,inerperado,inesperado
Culpa,psicológico,psicológico
Culpa,correcto,no correcto
Culpa,cometido error,error
Culpa,siente responsable ocurrido,responsabilidad
Culpa,falta,falta
Culpa,situación delito,delito
Culpa,arrepentimiento,arrepentimiento
Culpa,causar enfermedades mentales,enfermedad
Culpa,ocultar,ocultar
Culpa,darse error querer contarlo,error
Honestidad,,bien
Honestidad,gente admirada forma,admiración
Honestidad,crea confianza,confianza
Honestidad,trae beneficios,beneficios
Honestidad,políticos generalmente,no politicos
Honestidad,ladrones,no delincuencia
Honestidad,virtud,virtud
Honestidad,honroso,honor
Honestidad,cualidad persona genera confianza,confianza
Razón,utiliza,siempre
Razón,ayuda tomar decisiones,ayuda
Razón,persona terca transar,terquedad
Razón,reflexión actitudes,reflexión
Razón,dicernimiento situaciones,discernimiento
Razón,elección,elección
Razón,capacidad actuar persona situaciones vida,hacer
Agradecimiento,bondad,bondad
Agradecimiento,alegría situación persona,alegría
Agradecimiento,cariño,cariño
Agradecimiento,felicidad situación,felicidad
Agradecimiento,esperanza,esperanza
Agradecimiento,ayuda recibida,ayuda
Acuerdo,trato,trato
Acuerdo,negocios,negocios
Acuerdo,prosperidad económica,prosperidad
Acuerdo,marco legal,legal
Acuerdo,reunión,reunión
Verdad,personas,pocas personas
Verdad,valorado,valor
Verdad,asocian personas directas palabras,directo
Verdad,respuesta lógica,lógica
Verdad,espera políticos digan,politicos no
Verdad,asociada confianza,confianza
Verdad,absoluta,no absoluta
Verdad,sinceridad,sinceridad
Verdad,cosas franqueza,franqueza
Verdad,aseveración,aseveración
Esperanza,amor,amor
Esperanza,renacer,renacer
Esperanza,piensa perdido abre brecha,creencia
Esperanza,perder fe,fe
Esperanza,confianza suceder,confianza
Esperanza,certeros situación,certeza
Esperanza,creencia,creencia
Esperanza,promesa esperamos cumpla,promesa
Esperanza,ilusión situación,ilusión
Obligación,desesperación,desesperación
Obligación,volutariamente,no voluntad
Obligación,deber,deber
Obligación,universitarios pruebas guste,académico
Obligación,compromiso persona cumplirlo,compromiso
Obligación,terea,tareas
Obligación,impuesto persona voluntarios,no voluntad
Obligación,voluntad,no voluntad
Ansiedad,asociado subidas peso tiempo,subir peso
Ansiedad,altera nervios,nerviosismo
Ansiedad,produce daños colaterales salud,daño
Ansiedad,causar depresión,depresión
Ansiedad,inseguro,inseguridad
Ansiedad,angustia,angustia
Ansiedad,mental,mental
Ansiedad,preocupación,preocupación
Ansiedad,exitado,exitación
Sugerencia,consejo,concejo
Sugerencia,darle ideas persona,idea
Sugerencia,opinion,opinión
Sugerencia,ayudar,ayuda
Sugerencia,aportar trabajo,aporte
Definición,significado palabra,significado
Definición,describir concepto,descripción
Definición,lexico,léxico
Oportunidad,perdonar,perdón
Oportunidad,dejar persona vuelva,otro/alguien
Oportunidad,repetir,repetición
Oportunidad,mejorar hiciste principio,mejorar
Felicidad,alegre,alegría
Felicidad,cuado persona,bien
Felicidad,emocion,emoción
Felicidad,sonrisa,sonrisa
Esperanza,sentir suceder,bien
Esperanza,fe,fe
Esperanza,esperado pase,esperar
Esperanza,ocurre alguien enfermo esperanza recupere,enfermedad
Esperanza,pedri,pedir
Éxito,,el mejor
Éxito,futuro,futuro
Éxito,esfuerzo,esfuerzo
Obsesión,amar cosa,amor
Obsesión,soltarlo,no soltar
Obsesión,loco alguien,locura
Obsesión,obsesiono comida especifico,comer
Obsesión,cuidado,cuidado
Ansiedad,desesperado,desesperación
Ansiedad,nervioso,nerviosismo
Ansiedad,inquieto suceda,inquietud
Ansiedad,hiperactivo,hiperactividad
Ansiedad,volverse loco,locura
Ansiedad,transpiracion,sudor
Desesperación,alterarse resulta forma,alteración
Desesperación,ansiedad,angustia
Desesperación,ataques panico,pánico
Desesperación,estrés,estrés
Destreza,estrezarse,estrés
Destreza,desesperación,desesperación
Definición,explicar,explicación
Definición,entenderer comienzo,entendimiento
Honestidad,transparencia,transparencia
Sugerencia,acotación,acotación
Sugerencia,consejo,concejo
Sugerencia,idea   aceptada,idea
Ganancia,ganar,ganar
Ganancia,obtener beneficio,obtención
Amenaza,situación peligro,peligro
Felicidad,momento grato,momento
Felicidad,sonreir vida,sonrisa
Oportunidad,evento provechoso,posibilidad
Oportunidad,situación posibles ganancias,ganar
Destreza,pasciencia,paciencia
Destreza,habilidad desarrollada desarrollable tiempo,habilidades
Culpa,sentimiento,sentimiento
Culpa,sujeto negligente,negligencia
Plan,estrategia,estrategia
Plan,crongrama,cronograma
Plan,cursos acción,acción
Agradecimiento,felicidad,felicidad
Agradecimiento,sonreir,sonrisa
Agradecimiento,animo,ánimo
Compasión,debilidad,debilidad
Compasión,concepto lastima,lástima
Seguridad,confianza,confianza
Seguridad,sensanción plenitud,plenitud
Honestidad,,verdad
Honestidad,transparencia actuar,transparencia
Habilidad ,acción crear,acción
Peligro,susto,susto
Peligro,acción desconocido,desconocido
Éxito,acción conseguido logrado,logro
Éxito,expresión ancalzado,expresión
Ganancia,dinero obtiene invertido objeto,dinero
Ganancia,expresión comprar determinado precio vende valor muho,ventas
Plan,expresión necesita,expresión
Plan,palabra usada reuniones concretar negocios,negocios
Amenaza,forma expresiva aminorar peligro,peligro
Verdad,certeza,certeza
Verdad,certidumbre,certidumbre
Verdad,mentiras,no mentir
Verdad,,lo que es
Verdad,realidad,real
Verdad,opuesto falsedad,no falcedad
Felicidad,alegría,alegría
Felicidad,dicha,dicha
Felicidad,sientes cosas salen,bien
Felicidad,júbilo,júbilo
Felicidad,gozo,gozo
Felicidad,sonríe,sonrisa
Felicidad,sentimiento bonito,bonito
Felicidad,sentirse,bien
Amenaza,deja alerta,alerta
Amenaza,situación estresante,estrés
Amenaza,deja inseguridad,inseguridad
Amenaza,desafío,desafío
Amenaza,violencia,violencia
Amenaza,prepotencia,prepotencia 
Amenaza,pone nervioso,angustia
Ansiedad,nervios,nerviosismo
Ansiedad,inseguridad,inseguridad
Ansiedad,doler estómago,dolor
Ansiedad,sudar,sudor
Ansiedad,desesperación,desesperación
Ansiedad,sensación placentera,no placer
Oportunidad,chance,chance
Oportunidad,posibilidad,posibilidad
Oportunidad,aprovecharlas,aprovechar
Oportunidad,ventana,ventana
Oportunidad,demostrar capacidades,demostración
Decisión,elección,elección
Decisión,constancia,constancia
Decisión,seguridad,seguridad
Decisión,asertividad,asertividad
Decisión,elegir forma informada,elección
Decisión,afirmar posibilidades,afirmación
Decisión,certeza,certeza
Acuerdo,tratado,tratado
Acuerdo,arreglo,arreglo
Acuerdo,comprometerse condiciones,compromiso
Acuerdo,compromiso,compromiso
Acuerdo,grupo ideas común,común
Plan,programa,programa
Plan,forma definida,definición
Plan,reglas,reglas
Plan,esquema,esquema
Plan,trazado,trazado
Plan,,acuerdo
Plan,set pasos definidosen pos objetivo,pasos
Destreza,habilidad,habilidades
Destreza,capacidad,capacidad
Destreza,talento,talento
Destreza,aptitud,aptitud
Destreza,cuan facil logra,facilidad
Destreza,cuan rapido logra,rápidez
Agradecimiento,reconocerlo alguien,reconocimiento
Agradecimiento,humildad,humildad
Agradecimiento,reconocimiento,reconocimiento
Agradecimiento,honestidad,honestidad
Agradecimiento,capacidad crítica,crítica
Compasión,lastima,lástima
Compasión,preocupacion,preocupación
Compasión,emocion congoja persona,emoción
Compasión,empatia sufrimiento ajeno,empatía
Amenaza,riesgo,riesgo
Amenaza,peligro,peligro
Amenaza,dirigir palabras riesgo persona opcion concretarlas,riesgo
Amenaza,alerta,alerta
Razón,correcto,correcto
Razón,  mental,mental
Razón,pensamiento mente,pensamiento
Razón,capacidad pensar cosas,pensamiento
Razón,seres humanos,humano
Razón,personas inteligentes,inteligencia
Seguridad,sensancion tranquilidad frentea situacion,tranquilidad
Seguridad,resguardo,resguardo
Seguridad,proteccion,protección
Seguridad,sentirse auxiliado,auxilio
Seguridad,correr ningun riesgo,no riesgo
Seguridad,atraviesa burbuja personal,burbuja personal
Obsesión,mala forma amar,mal amor
Obsesión,querer cosas importar,querer
Obsesión,deseo trabajado,deseo
Obsesión,querer importar consecuencias,querer
Obsesión,enfoque egoista desea,egoísmo
Obsesión,dirigir atencion cosa persona luchar obtenerlo contratodo,atención
Felicidad,sentimiento supremo,supremo
Felicidad,unido amor,amor
Felicidad,liberacion vibras alegria,alegría
Esperanza,fe,fe
Esperanza,aliciente vendra,aliciente
Esperanza,soñar cosas cambiar,soñar
Esperanza,pierde,lo último que se pierde
Acuerdo,tratado partes,tratado
Acuerdo,consenso,consenso
Acuerdo,tratado,tratado
Acuerdo,lograr punto   comun,común
Acuerdo,unir pensamientos,unión
Oportunidad,opcion,opción
Oportunidad,alternativa,alternativa
Oportunidad,chance frente cosa,chance
Oportunidad,abre ventana vida,ventana
Oportunidad,situacion arovechar,aprovechar
Verdad,contrario mentia,no mentir
Verdad,real,real
Verdad,transparencia vida,transparencia
Verdad,actuar forma natural,natural
Verdad,tergiversan cosas,tergiversación
Verdad,mascaras omisiones,no mascaras
Verdad,cosas tapujos,sin tapujos
Agradecimiento,gratitud,gratitud
Acuerdo,trato,trato
Seguridad,proteccion,protección
Seguridad,peligro,no peligro
Seguridad,,a salvo
Excusa,evadir,evación
Excusa,evitar,evación
Peligro,seguro,inseguridad
Peligro,amenaza,amenaza
Culpa,responsable negativo,responsabilidad
Plan,pensado,pensamiento
Plan,preparado,preparación
Esperanza,confianza,confianza
Felicidad,alegria,alegría
Felicidad,emocion positiva,positivo
Desesperación,inquietud,inquietud
Decisión,certeza acción,certeza
Decisión,tomar definición,definición
Razón,capacidad pensar,pensamiento
Razón,opnión veraz,veracidad
Habilidad ,destreza,destreza
Habilidad ,dominio,dominio
Habilidad ,cualidad,cualidad
Felicidad,sensación alegría,alegría
Felicidad,goce,gozo
Felicidad,satisfacción,satisfacción
Felicidad,paz,paz
Ganancia,obtener premio,obtención
Ganancia,obtener objeto cosa utiidad,obtención
Ganancia,aumento recursos,aumento
Plan,estrategia implementar conseguirun objetivo,estrategia
Plan,programación pasos detallada lograr,programa
Culpa,sentimento negativo responsabilidad,negativo
Culpa,pensamiento rumiante minimiza autoestima,pensamiento
Éxito,lograr objetivo,logro
Éxito,superar cumplir espectativas,espectativas
Éxito,imagn soial positiva,positivo
Obligación,responsabilidad,responsabilidad
Obligación,acción manato   jefeo superior,mandato
Verdad,,hechos
Verdad,real,real
Sugerencia,recomendación,recomendación
Sugerencia,indicar camino,camino
Sugerencia,orientar,orientación
Sugerencia,ayudar,ayuda
Sugerencia,apoyar,apoyo
Habilidad ,capacidades,capacidad
Habilidad ,inteligente,inteligencia
Habilidad ,dominio materia,dominio
Honestidad,,verdad
Honestidad,transparente,transparencia
Honestidad,mente tranquila,tranquilidad
Compasión,empático,empatía
Compasión,pena,pena
Compasión,sensible dolor ajeno,sensibilidad
Compasión,sentido hermandad,hermandad
Felicidad,serenidad,serenidad
Felicidad,contento,alegría
Felicidad,alegría,alegría
Felicidad,entusiasmo,entusiasmo
Felicidad,disfrutar,disfrutar
Felicidad,tranquilidad,tranquilidad
Felicidad,sentirse,bien
Peligro,cuidado,cuidado
Peligro,precausión,precaución
Peligro,atención,atención
Peligro,malo,mal
Destreza,habilidad,habilidades
Destreza,capacidad cosas,hacer
Destreza,detallista,detallar
Destreza,desempeño,desempeño
Destreza,inteligente,inteligencia
Plan,camino seguir,camino
Plan,preparación,preparación
Plan,precavido,precaución
Plan,organizado,organización
Plan,adelantarse situaciones,adalantamiento
Plan,accion inteligente,inteligencia
Plan,clara proyecciones,proyección
Plan,desición,decisión
Ganancia,obtención,obtención
Ganancia,,mejorar
Ganancia,victoria comparación,victoria
Ganancia,resultado positivo,positivo
Esperanza,fé,fe
Esperanza,motivación,motivación
Esperanza,mentalidad positiva,positivo
Esperanza,resiliencia,resiliencia
Plan,oganización,organización
Plan,protocolo,protocolo
Plan,algoritmo,algoritmo
Plan,receta actos lograr objetivo,receta
Éxito,satisfacción logrado meta,satisfacción
Éxito,logra realidad coincide deseos,logro
Esperanza,expectativa suceder,expectativa
Esperanza,resultado probable,probable
Esperanza,fé,fe
Agradecimiento,gratitud,gratitud
Pensamiento,idea,idea
Pensamiento,opinión,opinión
Pensamiento,modelo,modelo
Pensamiento,imaginación,imaginación
Habilidad ,técnica,técnica
Habilidad ,talento,talento
Habilidad ,arte,arte
Habilidad ,don,don
Habilidad ,capacidad,capacidad
Definición,concepto,concepto
Definición,,acuerdo
Definición,concenso,conceso
Obligación,deber,deber
Obligación,tarea evitar malo,tareas
Obligación,responsabilidad,responsabilidad
Honestidad,sinceridad,sinceridad
Honestidad,transparencia,transparencia
Honestidad,frontalidad,frontalidad
Honestidad,,uno mismo
Honestidad,correcto,correcto
Acuerdo,arreglo,arreglo
Acuerdo,consentimiento,consentimiento
Acuerdo,contrato,contrato
Acuerdo,promesa,promesa
Seguridad,sentirse tranquilo,tranquilidad
Seguridad,protegido,protección
Seguridad,respaldado,respaldo
Esperanza,  sentir tranquilidad ocurrira esperando,tranquilidad
Esperanza,sentirse acertivo ocurrira esperado,acertividad
Esperanza,esperar   forma segura paciente necesitando,espera
Honestidad,,verdad
Honestidad,franco,franqueza
Honestidad,manipular informacion real cambiandolo erroneo,manipulación
Éxito,lograr meta pensada,logro
Éxito,fruto trabajo perseverancia,trabajo
Éxito,lograr cumplir objetivos,logro
Ganancia,favor cambio vendido,ventas
Ganancia,quedar numeros positivos inversion,positivo
Culpa,responsabilidad sucedido,responsabilidad
Culpa,responsable,responsabilidad
Culpa,participe acto,participación
Razón,claridad tema,claridad
Razón,conceptos acertivos dialogo,concepto
Razón,conciente,conciencia
Verdad,real,real
Verdad,honestidad,honestidad
Verdad,realidad ocurrido,real
Excusa,mentir,mentira
Excusa,manipular informacion conveniencia,manipulación
Culpa,emocion genera cometer accion incorrecta,emoción
Culpa,sensacion malestar cometer error,malestar
Culpa,sentimiento negativo,negativo
Culpa,remordimiento,remordimiento
Culpa,sentirse provocado efecto negativo,negativo
Plan,aticulacion paso paso alcanzar objetivo determinado,articulación
Plan,procedimiento alcanzar,procedimiento
Plan,maquinacion,maquinación
Plan,organización determinada premeditada,organización
Plan,mapa ruta objetivo especifico,mapa
Honestidad,sinceridad,sinceridad
Honestidad,accion positiva relacionada,verdad
Honestidad,transparente,transparencia
Honestidad,consecuencias,verdad
Honestidad,virtud personas transparentes,virtud
Honestidad,realmente,cierto
Desesperación,sensacion agobio extremo,agobio
Desesperación,salida revertirlo esfuerzos,sin salida
Desesperación,atrapado,sin salida
Desesperación,intranquilidad resolver solucionar,intranquilidad
Seguridad,sensacion tranquilidad bienestar peligro,tranquilidad
Seguridad,certeza confianza,certeza
Seguridad,obtiene lejos riesgo,no riesgo
Ganancia,resultado gestion transaccional beneficiosa,gestión
Ganancia,resultado positivo,positivo
Ganancia,q obtiene venta,ventas
Seguridad,comentario busca aporte positivo,positivo
Seguridad,indispensable favorece optimizacion accion,optimizacion
Seguridad,entrega favorecer resultados,favorecer resultados
Seguridad,consejo busca aporte,concejo
Pensamiento,proceso cognitivo interno,cognitivo
Pensamiento,resultado reflexion personal,reflexión
Pensamiento,forma individual interpretacion,interpretación
Pensamiento,reflexion,reflexión
Pensamiento,idea interna,idea
Agradecimiento,sensacion recibir positivo,positivo
Agradecimiento,gratitud,gratitud
Agradecimiento,sentimiento positivo genera aporte desinteresado persona,positivo
Oportunidad,posibilidad,posibilidad
Oportunidad,instancia aprovechada,aprovechar
Oportunidad,alternativa surge inesperadamente promete beneficiosa,alternativa
Pensamiento,idea,idea
Pensamiento,estructura cerebro,cerebro
Pensamiento,conceptos mentales,concepto
Esperanza,creer sucederá,creencia
Esperanza,fuerza ayuda sufren,fuerza
Esperanza,fe,fe
Esperanza,pensamiento llegará,pensamiento
Compasión,empatía vertical,empatía
Compasión,sentir pena poralgo alguien,pena
Compasión,fuerza caridad,caridad
Plan,modelo organización,modelo
Plan,acción sistematizar futuro,futuro
Plan,susesos acciones conun,acción
Plan,ideas proposito,idea
Honestidad,,verdad
Honestidad,actuar consinceridad,sinceridad
Honestidad,transparente,transparencia
Honestidad,ocultar ideas opiniones aunquesean disrutivas,no ocultar
Razón,estructura   lógica pensamiento,lógica
Razón,idea,idea
Razón,sentido permite cercarse,verdad
Razón,base pensamiento lógico,lógica
Razón,concepto fraccionario permite proporción,proporción
Culpa,responsabilidad situación,responsabilidad
Culpa,sentirse responsable,responsabilidad
Culpa,acción flagelante,flagelo
Decisión,tomar postura convicción,postura
Decisión,elección,elección
Decisión,determinación,determinación
Amenaza,corre riesgo inminente,riesgo
Amenaza,advertencia grado violencia,advertencia
Amenaza,asecho peligro,peligro
Obligación,acciones,deber
Amenaza,sentise desprotegido situación,inseguridad
Destreza,habilidad actividad particular,habilidades
Pensamiento,ideas ocurren,idea
Seguridad,sentise protegido situaciones vida,protección
Agradecimiento,emoción ocurre pasa,emoción
Peligro,refleja refleja miedo,miedo
Plan,diseñar estrategia seguir particular,estrategia
Ansiedad,sucede momentos tensos emoción,tensión
Acuerdo,pacto persona particular,pacto
Acuerdo,comprometerse alguien,compromiso
Definición,tomar decision,decisión
Definición,darle termino idea,idea
Definición,explicar caracteristicas plabara,explicación
Definición,significado,significado
Acuerdo,planificar,plan
Acuerdo,plan,plan
Plan,tomar decision pesonas individulmente cabo,decisión
Peligro,palabra utilizada anticipadamente,anticipación
Peligro,concepto señala viviendo situacion llevara problemas,problemas
Desesperación,palabra utilizada viviendo situacion angustia,angustia
Desesperación,emocion complicada,emoción
Desesperación,refleja cara asombro,asombro
Ansiedad,refleja animico intranquilo,intranquilidad
Ansiedad,necesidad querer desesperadamente,necesario
Ansiedad,espectante recibir noticia,expectativas
Sugerencia,idea llevara cabo,idea
Sugerencia,opinar reunion,opinión
Sugerencia,solucion pensada anticipadamente algun suceso,solución
Éxito,culminacion lllevado cabo perfectamente,culmine
Éxito,llegar cima algun lugar competenciau,cima
Éxito,refleja trinfo,triunfo
Pensamiento,rondando mente,mente
Pensamiento,ideas sucesos mente comparten,idea
Pensamiento,intangible,intanglible
Culpa,sentir cometiste algun error,error
Culpa,animico pensativo,pensamiento
Culpa,señalar alguien responsable,responsabilidad
Definición,ideas objeto,idea
Definición,hablar forma constituye,formación
Definición,explicar tema específico conoces,explicación
Definición,acotado,acotación
Felicidad,,verdad
Felicidad,inteligencia,inteligencia
Felicidad,experiencia,experiencia
Felicidad,convicción criterio fundamentado,bien
Felicidad,cordura mente sana actuar,cordura
Ansiedad,desviar responsabilidad,no responsabilidad
Ansiedad,esuna forma defensa persona siente miedo,defensa
Ansiedad,evitar situación exponiendo circunstancia x,evitación
Ansiedad,ausencia,ausencia
Excusa,efímero,efímero
Excusa,causa placer conformidad   personas,placer
Excusa,provoca tranquilidad sentimientos alegría  ,tranquilidad
Excusa,concretar sueño,conseguir
Excusa,tranquilidad,tranquilidad
Excusa,fe,fe
Excusa,esperanza,esperanza
Seguridad,acerca expresarte gratitud hiciste,gratitud
Seguridad,retribución acto,retribución
Seguridad,empatía,empatía
Seguridad,tacto,tacto
Seguridad,actualidad contrario venganza,no venganza
Seguridad,gracias devolver favor,gracias
Destreza,desempeño extraourdinario algun arte,desempeño
Destreza,relaciona inteligencia,inteligencia
Destreza,inteligencias,inteligencia
Destreza,capacidad distinta común,capacidad
Destreza,competencia,competencia
Desesperación,trastorno personalidad,trastorno
Desesperación,fijación determinado,fijación
Sugerencia,opinión,opinión
Sugerencia,propuesta,propuesta
Sugerencia,persona propone realices acción presión,no presión
Sugerencia,aclarar persona tema manipular,aclaración
Sugerencia,aclarar confusión,aclaración
Sugerencia,orientar,orientación
Pensamiento,capacidad cerebro crear estructurar conceptos abstractos transforma concretos crea ideas,abstracción
Pensamiento,ideas,idea
Pensamiento,motor trabaja conceptos aprendidos generar respuesta,motor
Pensamiento,nucleo ideas,idea
Pensamiento,abstracto,abstracción
Pensamiento,mundo filosofía,filosofía
Acuerdo,concenso,consenso
Acuerdo,igualdad,igualdad
Acuerdo,ceder,ceder
Felicidad,momento feliz,felicidad
Felicidad,contento,contento
Felicidad,sentirse situaciòn,bien
Felicidad,sentirse pleno,plenitud
Honestidad,,verdad
Honestidad,mentir,no mentir
Honestidad,oculptar,no mentir
Razón,pensar actuar,pensamiento
Razón,pensar acto,pensamiento
Razón,meditar,meditación
Esperanza,fe,fe
Esperanza,creer ocurrira,creencia
Definición,describir,descripción
Definición,objeto cosa,objeto
Definición,palabras claves identifiquen,identidad
Acuerdo,quedar personas,quedar
Ganancia,obtencion recursos,obtención
Ganancia,obstener personal,personal
Ganancia,logro,logro
