Palabra (concepto),Descripción,Codificación
Acuerdo,objetivo en comun,común
Acuerdo,benfecicio mutuo,beneficios
Acuerdo,rendicion,rendición
Acuerdo,él llegar cuando no él poder hacer frente a uno situacion,dificultad
Acuerdo,credito,credito
Acuerdo,él llegar por medio de negociación,negocios
Acuerdo,medio para gobernar,gobernabilidad
Compasión,empatiar,empatía
Compasión,misericordia,misericordia
Compasión,no tener lugar en el guerra,no guerra
Compasión,mostrar debilidad,debilidad
Compasión,el gente de religion deberio mostrar él,religión
Compasión,culpa,culpa
Compasión,el sistema no él tener,no sistema
Éxito,prosperar,properidad
Éxito,triunfar,triunfo
Éxito,lograr objetivo,logro
Éxito,conseguir uno meta,meta
Éxito,llegar a el cima,cima
Éxito,obtener beneficio,beneficios
Éxito,buen resultado,bien
Felicidad,alegría,alegría
Felicidad,sentir él bien,bien
Felicidad,concepto de estar pleno,pleno
Felicidad,llevar uno sonrisa,sonrisa
Felicidad,demostrar optimismo,optimismo
Felicidad,compartir emoción,emoción
Felicidad,entusiasmo,entusiasmo
Felicidad,euforia,euforia
Felicidad,satisfacción,satisfacción
Felicidad,hacer reir,risa
Decisión,elección,elección
Decisión,opción,opción
Decisión,elegir él que ser mejor,elección
Decisión,enfrentar él a diferente alternativa,alternativa
Decisión,él seleccionar en base a razonamiento,razonamiento
Decisión,tener distinto oportunidad,oportunidad
Decisión,actuar por voluntad propio,voluntad
Obsesión,desear descontrolado por conseguir algo,descontrol
Obsesión,aspiración,aspiraciones
Obsesión,ser uno ambición,ambición
Obsesión,tener meta,meta
Obsesión,uno sensación de deseo,deseo
Obsesión,querer lograr él a toda costa,querer
Honestidad,sinceridad,sinceridad
Honestidad,ser recto como persona,rectitud
Honestidad,virtud,virtud
Honestidad,cualidad destacable de el persona,cualidad
Honestidad,actuar correctamente,correcto
Honestidad,ser transparente,transparencia
Honestidad,no ocultar cosa que deber decir,no ocultar
Sugerencia ,consejo,concejo
Sugerencia ,advertencia,advertencia
Sugerencia ,guía para lograr algo,guía
Sugerencia ,recomendación,recomendación
Sugerencia ,crítico,crítica
Sugerencia ,observación,observación
Sugerencia ,uno ayuda para mejorar algo,ayuda
Sugerencia ,pauta para actuar bien,bien
Sugerencia ,manual,manual
Excusa,él poder interpretar como uno disculpa,disculpa
Excusa,uno justificación,justificación
Excusa,alguno dirir chamullo para librar él de algo,chamullo
Excusa,defensa propio para evitar sanción,defensa
Excusa,argumento a favor de uno,argumentación
Excusa,presentar certificado,certificado
Excusa,quitar responsabilidad,no responsabilidad
Excusa,pedir perdón,perdón
Excusa,perdonar,perdón
Seguridad,estar a salvo,a salvo
Seguridad,tener uno respaldo,respaldo
Seguridad,protección,protección
Seguridad,velar por nuestro bienestar,bienestar
Seguridad,guardia,guardias
Seguridad,encargado de defenderno,defensa
Seguridad,carabinero bombero,policias
Seguridad,antivirus,antivirus
Seguridad,bloqueo de mal,no mal
Seguridad,demostrar él firme en uno posición,demostración
Oportunidad,uno ventana abierto,ventana
Oportunidad,chance,chance
Oportunidad,opción de conseguir algo,opción
Oportunidad,propuesta,propuesta
Oportunidad,alternativa,alternativa
Oportunidad,negocio para triunfar,triunfo
Pensamiento,idea,idea
Pensamiento,imaginación,imaginación
Pensamiento,razonamiento   concienciar,razonamiento
Pensamiento,divagación cerebral,cerebro
Pensamiento,dar vuelta en el cabeza,cabeza
Pensamiento,cranear,cranear
Pensamiento,flujo de información,información
Pensamiento,subconciente,subconciente
Pensamiento,desear aspiración sueño,deseo
Pensamiento,desarrollar imagen en el cabeza,cabeza
Amenaza,cuando correr peligro estar bajo uno,peligro
Amenaza,algo que poder dañarte,daño
Amenaza,peligro,peligro
Amenaza,uno león feroz para uno cebra,feroz
Amenaza,el hombre para el naturaleza,humano
Amenaza,poder perjudicarte,perjuicio
Destreza,habilidad para uno actividad,habilidades
Destreza,conocido por tener fuerza y agilidad,agilidad/fuerza
Pensamiento,él que ocurrir en el conciencia,conciencia
Pensamiento,el mente trabajar con el,mente
Pensamiento,proceso cognitivo,cognitivo
Seguridad,cuado este en tu hogar este en uno supuesto,hogar
Seguridad,cuando no haber riesgo alguno,no riesgo
Seguridad,tranquilidad,tranquilidad
Seguridad,sin amenaza alguno,no amenaza
Seguridad,protección,protección
Seguridad,tener guardia poder darte uno cierta,guardias
Agradecimiento,respuesta ante uno cumplido recibido,respuesta
Agradecimiento,después de recibir uno regalo,regalo
Agradecimiento,uno manera de sociabilizar,sociedad
Peligro,amenazar,amenaza
Peligro,riesgo de sufrir daño,daño
Peligro,uno persona amenazante poder ser uno peligro,amenaza
Peligro,falta de seguridad,inseguridad
Peligro,salir a el calle por el noche en uno barrio oscuro,oscuridad
Peligro,estar en uno edificio viejo cuando haber uno terremoto,terremoto
Esperanza,el pensar de que algo poder ocurrir,pensamiento
Esperanza,pensar en el acto buen de alguien malo poder darte uno poco de,pensamiento
Esperanza,que algo positivo ocurra,positivo
Esperanza,pensar en superar uno momento duro,pensamiento
Esperanza,pensamiento feliz siempre entregar,pensamiento
Esperanza,él que yo dar fuerza para seguir adelante,fuerza
Esperanza,uno manera de seguir luchar,seguir
Plan,idea,idea
Plan,paso a seguir,pasos
Plan,uno mision no ser nada si no poseer uno buen,misión
Ansiedad,desorden del pensamiento,desorden
Ansiedad,fijación ante uno estimulo,fijación
Acuerdo,uno punto medio entre dos idea distinto,punto medio
Peligro,ser uno tipo de situación,situación
Peligro,él dar cuando uno preseiente que que algo podrio salir mal,mal
Peligro,uno ser cuidadoso cuando él encontrar en este tipo de situaciónn,cuidado
Peligro,generar que el persona estir mas atenta,atención
Peligro,generar que el persona liberir adrenalina si algo suceder,adrenalina
Peligro,generar que el persona ser mas cuidadoso,cuidado
Felicidad,estar con familia,familia
Felicidad,estar con amigo,amistad
Felicidad,pasar él bien,bien
Felicidad,sonreir,sonrisa
Felicidad,bienestar,bienestar
Felicidad,no estar preocupado por algo,no preocupación
Felicidad,no estar triste,no tristeza
Felicidad,ser uno sentimiento o estado,sentimiento
Agradecimiento,uno forma de retroalimentar el acto que alguien hacer por uno,retroalimentación
Agradecimiento,él realizar uno persona despu de que alguien hacer algo por el,otro/alguien
Agradecimiento,cortesía,cortesía
Agradecimiento,él dar cuando a uno él beneficiar el acto voluntario de alguien mas,voluntario
Agradecimiento,ser uno acto que el padre enseñar a dar a el hijo desde pequeño,padres
Ganancia ,beneficio,beneficios
Ganancia ,ingreso disponible menos costo total,ingreso
Ganancia ,el beneficio que uno recibir despu de haber saldar su cuenta,beneficios
Ganancia ,similar a el utilidad pero visto desde uno punto de vista mas social,utilidad
Ganancia ,ser él que uno obtener al recibir uno beneficio ya ser esforzar él o no,beneficios
Ganancia ,utilidad,utilidad
Ganancia ,él dar cuando el beneficio ser mayor a el costo,mayor
Esperanza,tener fe de que algo ir a suceder,fe
Esperanza,tener fe de que el problema él ir a solucionar,fe
Esperanza,fe,fe
Esperanza,buena expectativa,bien
Esperanza,ser cuando uno él convencer a si mismo de que algo bueno ir a suceder,bien
Esperanza,ojala,ojalá
Razón,logico,lógica
Razón,correcto,correcto
Razón,moral,moral
Razón,ser el manera logico de pensar de cada persona,lógica
Razón,estar en él correcto,correcto
Razón,él que llevar a uno a hacer el decisión que hacer,decisión
Razón,tener sentido,sentido
Sugerencia ,ayudar,ayuda
Sugerencia ,él dar cuando uno querer ayudar a alguien sin realizar él el tarea,ayuda
Sugerencia ,él dar cuando uno querer guiar a alguien por el camino correcto,guía
Sugerencia ,ser uno tipo de ayuda,ayuda
Sugerencia ,ser uno tipo de acto por alguien mas que necesitar uno guia,guía
Sugerencia ,guiar,guía
Sugerencia ,guiar por el camino correcto,guía
Sugerencia ,directriz,directriz
Honestidad,no mentir,no mentir
Honestidad,decir el verdad,verdad
Honestidad,ser uno valor que él adquirir cuando uno decir el verdad,verdad
Honestidad,anteponer el verdad sobre el mentira,verdad
Honestidad,correcto,correcto
Honestidad,uno tipo de valor,valor
Honestidad,uno de el primero valor que el padre enseñar a su hijo,valor
Honestidad,confiabilidad,confiabilidad
Obligación,cuando alguien tener que hacer algo incluso si ser contra su voluntad,no voluntad
Obligación,ser algo que uno tener que hacer no importar que,hacer
Obligación,deber,deber
Obligación,tarea,tareas
Obligación,él imponer uno persona sobre otro,imposición
Obligación,ser uno tarea que uno tener que hacer si o si,hacer
Obligación,generalmente tener consecuencia si uno no él hacer,consecuencias
Decisión,alternativa,alternativa
Decisión,él tomar cuando uno deber elegir entre cosa,elección
Decisión,elegir,elección
Decisión,ser uno acto,acción
Decisión,no siempre ser facil,dificultad
Decisión,él tomar cuando uno deber decidir entre diferente camino,camino
Decisión,decidir,decidir
Obsesión,especie de irracionalidad en el búsqueda de alguien o algo,irracional
Obsesión,persecución de algo,persecución
Obsesión,poder desencadenar en uno enfermedad mental,enfrermedad
Obsesión,él actúar en desacuerdo a el razón,irracional
Obsesión,poder estar relacionado en torno a uno persona,persona
Obsesión,poder ser causal de uno amor no correspondido,no corresponido
Obsesión,incapacidad de dejar de pensar en alguien,incapacidad
Obsesión,incapacidad de dejar de pensar en algo,incapacidad
Acuerdo,establecer parámetro en común con alguien,común
Acuerdo,tratar,tratado
Acuerdo,convención,convenio
Acuerdo,él poder firmar,firma
Acuerdo,él cerrar con uno apretón de mano,cierre
Acuerdo,contrato,contrato
Acuerdo,punto en común con alguien,común
Acuerdo,estar en sintonía con alguien,sintonía
Compasión,misericordia de alguien,misericordia
Compasión,él poder sentir por alguien,sentimiento
Compasión,él poder sentir por alguno enemigo,sentimiento
Compasión,al perdonar el vida de alguien,perdón
Compasión,perdón,perdón
Compasión,él poder dar al sentir pena por alguien,pena
Compasión,ser empatico con alguien,empatía
Obligación,deber,deber
Obligación,el tarea ser uno,tareas
Obligación,realizar el tarea,hacer
Obligación,sacar uno carrera,carrera
Obligación,ser respetuoso con el padre,respeto
Obligación,ser responsable ser uno,responsabilidad
Obligación,cumplir el ley resultar uno,leyes
Plan,idea,idea
Plan,él encontrar en el inicio de uno proyecto,proyecto
Plan,ser uno manera organizado de dar con algo,organización
Plan,poder generar él de manera individual o grupal,personal/grupal
Plan,maquinación,maquinación
Plan,tramar algo mediante idea,idea
Plan,poder ser de trabajo,trabajo
Plan,poder ser de acción,acción
Plan,poder ser de estudio,estudiar
Excusa,acción para justificar uno falta,justificación
Excusa,argumentación,argumentación
Excusa,al no cumplir con algo él utilizar,no cumplimiento
Excusa,servir como uno vía de escape fácil al no cumplir con algo,escape
Excusa,poder ser uno mentira,mentira
Destreza,habilidad para alguno actividad,habilidades
Destreza,poder ser deportivo,deporte
Destreza,poder ser académico,académico
Destreza,poder ser musical,música
Destreza,capacidad innato,capacidad
Destreza,guardar relacion con el talento,talento
Destreza,habilidad logico en el resolucion de problema,habilidades
Destreza,desenvolver él en uno actividad en uno forma determinado,actividades
Oportunidad,chance que él presentar,chance
Oportunidad,intento,intento
Oportunidad,poder ser laboral,laboral
Agradecimiento,mostrar apreciación tras algo concedido,aprecio
Agradecimiento,ser cortés con alguien que él haber portar bien con uno,cortesía
Agradecimiento,mostrar respeto de alguien que haber realizar algo para yo,respeto
Habilidad,aptitud para uno acción o actividad determinado,acción
Habilidad,destreza,destreza
Habilidad,poder tener él en distinto campo o área,distintos
Amenaza,producir miedo,miedo
Amenaza,mucho vez ser inminente,inminente
Amenaza,yo preparar para uno situacion de peligro,peligro
Destreza,cuando entrena mucho él tú producir uno,entrenamiento
Destreza,el talentoso él tener,talento
Destreza,él obtener con el practica,práctica
Destreza,alguno persona él adquirir innatamente,innato
Destreza,él demuestra cuando hacer bien alguno actividad,actividades
Destreza,el deportista buen él pasear,deporte
Destreza,significar casi él mismo con talento y practicar,talento
Destreza,practicar,práctica
Destreza,habilidad,habilidades
Destreza,resultado positivo,positivo
Pensamiento,mente,mente
Pensamiento,neurona,neuronas
Pensamiento,sinapsis,sinapsis
Pensamiento,imaginacion,imaginación
Pensamiento,el psicologo él estudiar,psicológico
Pensamiento,imagen mental,mente
Pensamiento,razonamiento,razonamiento
Pensamiento,todo él necesitar,necesario
Pensamiento,debido a el es que hacer él que hacer,hacer
Pensamiento,poder ser positivo o negativo,positivo/negativo
Seguridad,respaldo,respaldo
Seguridad,producir tranquilidad,tranquilidad
Seguridad,guardia,guardias
Seguridad,él producir cuando alguien tú cuidar,cuidado
Seguridad,él él dar el el padre a uno hijo,padres
Seguridad,firmeza,firmeza
Seguridad,confianza,confianza
Agradecimiento,gratitud,gratitud
Agradecimiento,él él dar a alguien cuando tú ayudar,dar
Agradecimiento,mucho creer deberiam tú dar él él a dio u otro divinidad,Dios
Agradecimiento,cuando alguien hacer algo bueno por tú tu él este,bien
Agradecimiento,deber dar él él a alguien que ser bueno tú,bien
Agradecimiento,ser bueno dar él,bien
Agradecimiento,él él dar hijo a su padre,padres
Agradecimiento,no todo él dar,no todos
Agradecimiento,ser bueno sentirte asi en tu vida,bien
Agradecimiento,atraer que hacer mas cosa buena por tú,bien
Peligro,riesgo,riesgo
Peligro,este a punto de llegar uno malo situacion,mal
Peligro,malo,mal
Peligro,producir miedo,miedo
Peligro,tratar de evitar él,evitación
Peligro,tu cuerpo tú preparar para uno momento de,cambio corporal
Esperanza,anhelar,anhelo
Esperanza,producir calma,calma
Esperanza,tú él dar mucho cosa,muchos
Esperanza,ser bueno para tú,bien
Esperanza,tú dar alivio,alivio
Esperanza,ser uno motivacion,motivación
Esperanza,producir bienestar,bienestar
Esperanza,mucho ya él perder,perdida
Esperanza,ser importante no perder él,importante
Esperanza,todo él necesitar,necesario
Plan,acuerdo,acuerdo
Plan,respaldo,respaldo
Plan,él hacer para ir preparado,preparación
