Palabra (concepto),Descripción,Codificación
Ansiedad,afectar mental,mental
Ansiedad,afectar eje hpa,eje HPA
Acuerdo,tratar,trato
Acuerdo,decisión conjunto,decisión
Acuerdo,toma desición,decisión
Acuerdo,1 participantr,dos o más partes
Acuerdo,tratado,tratado
Habilidad ,cualidad,cualidad
Habilidad ,medir capacidad,capacidad
Habilidad ,persona contar,capacidad
Habilidad ,trabajar perfeccionar él,perfecionamiento
Habilidad ,gente discapacidad costar conseguir él,no discapacidad
Ansiedad,aparecer estreado,estrés
Ansiedad,provocar andes desconcentrado,desconcentración
Ansiedad,aparce entrar evaluación,evaluación
Ansiedad,aparecer enfrentar,novedad
Desesperación,aparecer ver alternativo resolver problema,no alternativa
Desesperación,enfrentar desconocido,desconocido
Desesperación,salvar arreglar situación,no acción
Desesperación,mayoría observar mujer hombre,femenino
Desesperación,actuar irracional inconciente efecto concepto,irracional
Desesperación,emoción,emoción
Honestidad,cualidad,cualidad
Honestidad,fiel,fiel
Honestidad,existir relación pareja,relación
Honestidad,cualidad moral,moral
Honestidad,transparente dema,transparencia
Honestidad,guardar él secreto,no secretos
Honestidad,hablar,verdad
Honestidad,expresar sentir preocupar él consecuencia traer dicer él,expresión
Oportunidad,ventana lograr,ventana
Oportunidad,esperanza,esperanza
Oportunidad,posibilidad,posibilidad
Oportunidad,posibilidad surgir,posibilidad
Oportunidad,posibilidad quisiste nunco haber poder,posibilidad
Éxito,cualidad,cualidad
Éxito,lograr meta propuesta,logro
Éxito,ser él persona idea proyecto etc.,idea
Éxito,personal grupal,personal/grupal
Éxito,grandeza,grandeza
Compasión,cualidad,cualidad
Compasión,apiadar él,piedad
Compasión,dio cualidad,Dios
Compasión,empatir,empatía
Compasión,apiádate favor,piedad
Razón,racional,razonamiento
Razón,característico,características
Razón,pensamiento,pensamiento
Razón,pensar,pensamiento
Razón,ser humano,humano
Razón,argumentar,argumentación
Razón,argumento,argumentación
Obsesión,manir,manía
Obsesión,padecer acumulador,acumulación
Obsesión,cualidad,cualidad
Obsesión,llamar galleta costa parecer barquillo relleno,galletas
Obsesión,locura,locura
Obsesión,coleccionador,colecionar
Obsesión,consecuencia traer rabía ira descontrol persona,descontrol
Ganancia,beneficio,beneficios
Ganancia,utilidad,utilidad
Ganancia,ingreso,ingreso
Ganancia,empresa mover tener él,empresas
Ganancia,presente finanza economía,finanzas
Ganancia,contador calcular,contadores
Ganancia,normalmente medir cantidad dinero,dinero
Destreza,competencia,competencia
Destreza,habilidad,habilidades
Destreza,capacidad competir determinado área,capacidad
Destreza,concepto ver persona poseer habilidad determinado campo,habilidades
Destreza,práctico,práctica
Destreza,talento,talento
Culpa,angustiar,angustia
Culpa,sentimiento decir indebido alguien,indebido
Culpa,sentimiento presente obramos mala,mal
Culpa,ligado arrepentimiento,arrepentimiento
Culpa,emocional previo búsqueda perdón,emoción
Felicidad,emocional pleno,plenitud
Felicidad,vario persona persona poder responder distinto objeto,personal
Felicidad,sensación plenitud,plenitud
Felicidad,emocional alegre,alegría
Pensamiento,cavilación,cavilación
Pensamiento,mental recordar surgir idea,mente
Pensamiento,generar acción profundizar evento,profundizar
Pensamiento,común adulto acción frente futuro,futuro
Pensamiento,ligar creatividad idea,creatividad
Pensamiento,proceso interno mental,mental
Honestidad,acción,verdad
Honestidad,valor correspondiente alguien miente,valor
Honestidad,ligado veracidad,verdad
Honestidad,capacidad expresar interno complicado,expresión
Honestidad,asociar persona directo,directo
Honestidad,claridad,claridad
Desesperación,angustioso,angustia
Desesperación,perder valioso entrar preocupación,perdida 
Desesperación,preocupación,preocupación
Desesperación,usualmente persona pasar necesitar ayuda externo,ayuda
Desesperación,situación allo limit persona producir ansiedad,ansiedad
Desesperación,ansiedad,ansiedad
Obsesión,dependencia objeto persona hacer,dependencia
Obsesión,asociado trastorno compulsivo,trastorno
Obsesión,gusto sobreexagerado determinado cosa,sobre exageración
Obsesión,desear exceso,deseo
Obsesión,relación tormentosa amor transtorno,confución amor
Oportunidad,privilegio demostrar habilidad capacidad solicitado,privilegío
Oportunidad,momento abrir espacio inclusión concepto persona,momento
Oportunidad,privilegio perfeccionarte determinado área,privilegío
Seguridad,calma,calma
Seguridad,tranquilidad,tranquilidad
Seguridad,protección,protección
Seguridad,autoestima retratado caminar hablar,autoestima
Seguridad,confianza,confianza
Seguridad,contrario temor miedo,no temor
Definición,plasmar determinado concepto,concepto
Definición,ampliación término entendimiento,término
Definición,establecer límite,límite
Culpa,sentimiento sentir cometer acción incorrecta indebidar,mal
Culpa,sentimiento remordimiento acto palabra dicho,remordimiento
Culpa,peso moral producto incorrecto,peso
Acuerdo,trato 2 persona,trato
Acuerdo,trato promesa compromiso par grupo individuo,trato
Acuerdo,compromiso palabra,compromiso
Ganancia,cantidad remuneración dinero tributo especie,remuneración
Ganancia,dinero generado producto trabajo trueque,dinero
Agradecimiento,acción realizado atribuir acto producir resultado beneficioso receptor,acción
Agradecimiento,acto gracia,gratitud
Pensamiento,yacer mente persona,mente
Pensamiento,figuración mental letra objeto persona cosa etc.,mente
Pensamiento,representación mental alguien,mente
Felicidad,sentimiento resultado positivo,bien
Felicidad,similar alegría obtener hecho beneficioso,alegría
Felicidad,ánimo positivo beneficioso organismo,ánimo
Honestidad,carácterístico personalidad persona acto palabra,verdad
Honestidad,carácterística persona cuyo palabra cohesión hecho,cohesión
Honestidad,característica persona mentar actuan correcto pensar,no mentir
Razón,aspecto permitir pensamiento lógico,lógica
Razón,aspecto permitir persona,bien/mal
Amenaza,aviso acción gatillar reacción persona generalmente negativo,advertencia
Amenaza,advertencia acerca,advertencia
Excusa,palabra servir tapar acto incorrecto,tapar
Obligación,deber,deber
Obligación,,hacer
Excusa,justificacion,justificación
Excusa,justificar,justificación
Excusa,salir aprieto,salir de apretios
Habilidad ,capacidad,hacer
Habilidad ,tipo,muchos
Habilidad ,persona,diferentes
Habilidad ,desarrollado,bien
Felicidad,excitado,excitación
Felicidad,emocionado,emoción
Felicidad,alegrio,alegría
Plan,creer,hacer
Plan,cabo proyecto,proyecto
Oportunidad,,hacer
Oportunidad,contexto,contexto
Honestidad,,verdad
Honestidad,transparente,transparencia
Honestidad,mentir,no mentir
Verdad,honesto,honestidad
Verdad,mentir,no mentir
Verdad,,en sí
Desesperación,angustiar,angustia
Desesperación,perder control,incontrolable
Desesperación,preocupado,preocupación
Desesperación,esperanza,desesperanza
Razón,logico,lógica
Razón,pensar,pensamiento
Peligro,malo,mal
Peligro,dañino,daño
Peligro,salir perjudicado enfrentar,perjuicio
Peligro,adevertencia,advertencia
Peligro,cuidado,cuidado
Peligro,amenazar,amenaza
Peligro,tipo riesgo,riesgo
Peligro,ocurrir desgracia indeseado,desgracia
Peligro,inerperado,inesperado
Culpa,psicológico,psicológico
Culpa,correcto,no correcto
Culpa,cometer error,error
Culpa,sentir responsable ocurrido,responsabilidad
Culpa,falta,falta
Culpa,situación delito,delito
Culpa,arrepentimiento,arrepentimiento
Culpa,causar enfermedad mental,enfermedad
Culpa,ocultar,ocultar
Culpa,dar él error querer contar él,error
Honestidad,,bien
Honestidad,gente admirar forma,admiración
Honestidad,creer confianza,confianza
Honestidad,traer beneficio,beneficios
Honestidad,político generalmente,no politicos
Honestidad,ladrón,no delincuencia
Honestidad,virtud,virtud
Honestidad,honroso,honor
Honestidad,cualidad persona generar confianza,confianza
Razón,utilizar,siempre
Razón,ayuda tomar decisión,ayuda
Razón,persona terco transar,terquedad
Razón,reflexión actitud,reflexión
Razón,dicernimiento situación,discernimiento
Razón,elección,elección
Razón,capacidad actuar persona situación vida,hacer
Agradecimiento,bondad,bondad
Agradecimiento,alegría situación persona,alegría
Agradecimiento,cariño,cariño
Agradecimiento,felicidad situación,felicidad
Agradecimiento,esperanza,esperanza
Agradecimiento,ayuda recibido,ayuda
Acuerdo,tratar,trato
Acuerdo,negocio,negocios
Acuerdo,prosperidad económico,prosperidad
Acuerdo,marco legal,legal
Acuerdo,reunión,reunión
Verdad,persona,pocas personas
Verdad,valorado,valor
Verdad,asociar persona directo palabra,directo
Verdad,respuesta lógica,lógica
Verdad,esperar político decir,politicos no
Verdad,asociado confianza,confianza
Verdad,absoluto,no absoluta
Verdad,sinceridad,sinceridad
Verdad,cosa franqueza,franqueza
Verdad,aseveración,aseveración
Esperanza,amor,amor
Esperanza,renacer,renacer
Esperanza,pensar perdido abrir brecha,creencia
Esperanza,perder fe,fe
Esperanza,confianza suceder,confianza
Esperanza,certero situación,certeza
Esperanza,creencia,creencia
Esperanza,promesa esperar cumplir,promesa
Esperanza,ilusión situación,ilusión
Obligación,desesperación,desesperación
Obligación,volutariamente,no voluntad
Obligación,deber,deber
Obligación,universitario prueba gustar,académico
Obligación,compromiso persona cumplir él,compromiso
Obligación,terea,tareas
Obligación,imponer persona voluntario,no voluntad
Obligación,voluntad,no voluntad
Ansiedad,asociado subida peso tiempo,subir peso
Ansiedad,alterar nervio,nerviosismo
Ansiedad,producir daño colateral salud,daño
Ansiedad,causar depresión,depresión
Ansiedad,inseguro,inseguridad
Ansiedad,angustia,angustia
Ansiedad,mental,mental
Ansiedad,preocupación,preocupación
Ansiedad,exitar,exitación
Sugerencia,consejo,concejo
Sugerencia,dar él idea persona,idea
Sugerencia,opinion,opinión
Sugerencia,ayudar,ayuda
Sugerencia,aportar trabajo,aporte
Definición,significado palabra,significado
Definición,describir concepto,descripción
Definición,lexico,léxico
Oportunidad,perdonar,perdón
Oportunidad,dejar persona volver,otro/alguien
Oportunidad,repetir,repetición
Oportunidad,mejorar hiciste principio,mejorar
Felicidad,alegre,alegría
Felicidad,cuado persona,bien
Felicidad,emocion,emoción
Felicidad,sonrisa,sonrisa
Esperanza,sentir suceder,bien
Esperanza,fe,fe
Esperanza,esperado pase,esperar
Esperanza,ocurrir alguien enfermo esperanza recuperar,enfermedad
Esperanza,pedri,pedir
Éxito,,el mejor
Éxito,futuro,futuro
Éxito,esfuerzo,esfuerzo
Obsesión,amar cosa,amor
Obsesión,soltar él,no soltar
Obsesión,loco alguien,locura
Obsesión,obsesionar comida especifico,comer
Obsesión,cuidado,cuidado
Ansiedad,desesperado,desesperación
Ansiedad,nervioso,nerviosismo
Ansiedad,inquieto suceder,inquietud
Ansiedad,hiperactivo,hiperactividad
Ansiedad,volver él loco,locura
Ansiedad,transpiracion,sudor
Desesperación,alterar él resultar forma,alteración
Desesperación,ansiedad,angustia
Desesperación,ataque panico,pánico
Desesperación,estrés,estrés
Destreza,estrezar él,estrés
Destreza,desesperación,desesperación
Definición,explicar,explicación
Definición,entenderer comienzo,entendimiento
Honestidad,transparencia,transparencia
Sugerencia,acotación,acotación
Sugerencia,consejo,concejo
Sugerencia,idea   aceptar,idea
Ganancia,ganar,ganar
Ganancia,obtener beneficio,obtención
Amenaza,situación peligro,peligro
Felicidad,momento grato,momento
Felicidad,sonreir vida,sonrisa
Oportunidad,evento provechoso,posibilidad
Oportunidad,situación posible ganancia,ganar
Destreza,pasciencia,paciencia
Destreza,habilidad desarrollado desarrollable tiempo,habilidades
Culpa,sentimiento,sentimiento
Culpa,sujeto negligente,negligencia
Plan,estrategia,estrategia
Plan,crongramar,cronograma
Plan,curso acción,acción
Agradecimiento,felicidad,felicidad
Agradecimiento,sonreir,sonrisa
Agradecimiento,animo,ánimo
Compasión,debilidad,debilidad
Compasión,concepto lastima,lástima
Seguridad,confianza,confianza
Seguridad,sensanción plenitud,plenitud
Honestidad,,verdad
Honestidad,transparencia actuar,transparencia
Habilidad ,acción crear,acción
Peligro,susto,susto
Peligro,acción desconocido,desconocido
Éxito,acción conseguido lograr,logro
Éxito,expresión ancalzado,expresión
Ganancia,dinero obtener invertir objeto,dinero
Ganancia,expresión comprar determinado precio vender valor muho,ventas
Plan,expresión necesitar,expresión
Plan,palabra usado reunión concretar negocio,negocios
Amenaza,forma expresivo aminorar peligro,peligro
Verdad,certeza,certeza
Verdad,certidumbre,certidumbre
Verdad,mentira,no mentir
Verdad,,lo que es
Verdad,realidad,real
Verdad,opuesto falsedad,no falcedad
Felicidad,alegría,alegría
Felicidad,dicho,dicha
Felicidad,sentir cosa salir,bien
Felicidad,júbilo,júbilo
Felicidad,gozo,gozo
Felicidad,sonreír,sonrisa
Felicidad,sentimiento bonito,bonito
Felicidad,sentir él,bien
Amenaza,dejar alerta,alerta
Amenaza,situación estresante,estrés
Amenaza,dejar inseguridad,inseguridad
Amenaza,desafío,desafío
Amenaza,violencia,violencia
Amenaza,prepotencia,prepotencia 
Amenaza,poner nervioso,angustia
Ansiedad,nervio,nerviosismo
Ansiedad,inseguridad,inseguridad
Ansiedad,doler estómago,dolor
Ansiedad,sudar,sudor
Ansiedad,desesperación,desesperación
Ansiedad,sensación placentero,no placer
Oportunidad,chance,chance
Oportunidad,posibilidad,posibilidad
Oportunidad,aprovechar él,aprovechar
Oportunidad,ventán,ventana
Oportunidad,demostrar capacidad,demostración
Decisión,elección,elección
Decisión,constancia,constancia
Decisión,seguridad,seguridad
Decisión,asertividad,asertividad
Decisión,elegir forma informado,elección
Decisión,afirmar posibilidad,afirmación
Decisión,certeza,certeza
Acuerdo,tratar,tratado
Acuerdo,arreglo,arreglo
Acuerdo,comprometer él condición,compromiso
Acuerdo,compromiso,compromiso
Acuerdo,grupo idea común,común
Plan,programa,programa
Plan,forma definido,definición
Plan,regla,reglas
Plan,esquema,esquema
Plan,trazado,trazado
Plan,,acuerdo
Plan,set paso definidosir po objetivo,pasos
Destreza,habilidad,habilidades
Destreza,capacidad,capacidad
Destreza,talento,talento
Destreza,aptitud,aptitud
Destreza,cuan facil lograr,facilidad
Destreza,cuan rapido lograr,rápidez
Agradecimiento,reconocer él alguien,reconocimiento
Agradecimiento,humildad,humildad
Agradecimiento,reconocimiento,reconocimiento
Agradecimiento,honestidad,honestidad
Agradecimiento,capacidad crítica,crítica
Compasión,lastimo,lástima
Compasión,preocupacion,preocupación
Compasión,emocion congoja persona,emoción
Compasión,empatiar sufrimiento ajeno,empatía
Amenaza,riesgo,riesgo
Amenaza,peligro,peligro
Amenaza,dirigir palabra riesgo persona opcion concretarla,riesgo
Amenaza,alerta,alerta
Razón,correcto,correcto
Razón,  mental,mental
Razón,pensamiento mente,pensamiento
Razón,capacidad pensar cosa,pensamiento
Razón,ser humano,humano
Razón,persona inteligente,inteligencia
Seguridad,sensancion tranquilidad frentear situacion,tranquilidad
Seguridad,resguardo,resguardo
Seguridad,proteccion,protección
Seguridad,sentir él auxiliado,auxilio
Seguridad,correr ningun riesgo,no riesgo
Seguridad,atravesar burbuja personal,burbuja personal
Obsesión,malo forma amar,mal amor
Obsesión,querer cosa importar,querer
Obsesión,desear trabajado,deseo
Obsesión,querer importar consecuencia,querer
Obsesión,enfoque egoista desear,egoísmo
Obsesión,dirigir atencion cosa persona luchar obtener él contratodo,atención
Felicidad,sentimiento supremo,supremo
Felicidad,unido amor,amor
Felicidad,liberacion vibra alegrio,alegría
Esperanza,fe,fe
Esperanza,aliciente vendrir,aliciente
Esperanza,soñar cosa cambiar,soñar
Esperanza,perder,lo último que se pierde
Acuerdo,tratado parte,tratado
Acuerdo,consensir,consenso
Acuerdo,tratar,tratado
Acuerdo,lograr punto   comun,común
Acuerdo,unir pensamiento,unión
Oportunidad,opcion,opción
Oportunidad,alternativa,alternativa
Oportunidad,chance frente cosa,chance
Oportunidad,abrir ventana vida,ventana
Oportunidad,situacion arovechar,aprovechar
Verdad,contrario mentia,no mentir
Verdad,real,real
Verdad,transparencia vida,transparencia
Verdad,actuar forma natural,natural
Verdad,tergiversar cosa,tergiversación
Verdad,mascara omisión,no mascaras
Verdad,cosa tapujo,sin tapujos
Agradecimiento,gratitud,gratitud
Acuerdo,tratar,trato
Seguridad,proteccion,protección
Seguridad,peligro,no peligro
Seguridad,,a salvo
Excusa,evadir,evación
Excusa,evitar,evación
Peligro,seguro,inseguridad
Peligro,amenazar,amenaza
Culpa,responsable negativo,responsabilidad
Plan,pensado,pensamiento
Plan,preparado,preparación
Esperanza,confianza,confianza
Felicidad,alegrio,alegría
Felicidad,emocion positivo,positivo
Desesperación,inquietud,inquietud
Decisión,certeza acción,certeza
Decisión,tomar definición,definición
Razón,capacidad pensar,pensamiento
Razón,opnión veraz,veracidad
Habilidad ,destreza,destreza
Habilidad ,dominio,dominio
Habilidad ,cualidad,cualidad
Felicidad,sensación alegría,alegría
Felicidad,goce,gozo
Felicidad,satisfacción,satisfacción
Felicidad,paz,paz
Ganancia,obtener premio,obtención
Ganancia,obtener objeto cosa utiidad,obtención
Ganancia,aumento recurso,aumento
Plan,estrategia implementar conseguirun objetivo,estrategia
Plan,programación paso detallado lograr,programa
Culpa,sentimento negativo responsabilidad,negativo
Culpa,pensamiento rumiante minimizar autoestima,pensamiento
Éxito,lograr objetivo,logro
Éxito,superar cumplir espectativa,espectativas
Éxito,imagn soial positiva,positivo
Obligación,responsabilidad,responsabilidad
Obligación,acción manato   jefeo superior,mandato
Verdad,,hechos
Verdad,real,real
Sugerencia,recomendación,recomendación
Sugerencia,indicar camino,camino
Sugerencia,orientar,orientación
Sugerencia,ayudar,ayuda
Sugerencia,apoyar,apoyo
Habilidad ,capacidad,capacidad
Habilidad ,inteligente,inteligencia
Habilidad ,dominio materia,dominio
Honestidad,,verdad
Honestidad,transparente,transparencia
Honestidad,mente tranquila,tranquilidad
Compasión,empático,empatía
Compasión,pena,pena
Compasión,sensible dolor ajeno,sensibilidad
Compasión,sentido hermandad,hermandad
Felicidad,serenidad,serenidad
Felicidad,contento,alegría
Felicidad,alegría,alegría
Felicidad,entusiasmo,entusiasmo
Felicidad,disfrutar,disfrutar
Felicidad,tranquilidad,tranquilidad
Felicidad,sentir él,bien
Peligro,cuidado,cuidado
Peligro,precausión,precaución
Peligro,atención,atención
Peligro,malo,mal
Destreza,habilidad,habilidades
Destreza,capacidad cosa,hacer
Destreza,detallista,detallar
Destreza,desempeño,desempeño
Destreza,inteligente,inteligencia
Plan,camino seguir,camino
Plan,preparación,preparación
Plan,precavir,precaución
Plan,organizado,organización
Plan,adelantar él situación,adalantamiento
Plan,accion inteligente,inteligencia
Plan,claro proyección,proyección
Plan,desición,decisión
Ganancia,obtención,obtención
Ganancia,,mejorar
Ganancia,victoria comparación,victoria
Ganancia,resultado positivo,positivo
Esperanza,fé,fe
Esperanza,motivación,motivación
Esperanza,mentalidad positivo,positivo
Esperanza,resiliencia,resiliencia
Plan,oganización,organización
Plan,protocolo,protocolo
Plan,algoritmo,algoritmo
Plan,receta acto lograr objetivo,receta
Éxito,satisfacción lograr meta,satisfacción
Éxito,lograr realidad coincidir deseo,logro
Esperanza,expectativa suceder,expectativa
Esperanza,resultado probable,probable
Esperanza,fé,fe
Agradecimiento,gratitud,gratitud
Pensamiento,idea,idea
Pensamiento,opinión,opinión
Pensamiento,modelo,modelo
Pensamiento,imaginación,imaginación
Habilidad ,técnica,técnica
Habilidad ,talento,talento
Habilidad ,arte,arte
Habilidad ,don,don
Habilidad ,capacidad,capacidad
Definición,concepto,concepto
Definición,,acuerdo
Definición,concenso,conceso
Obligación,deber,deber
Obligación,tarea evitar malo,tareas
Obligación,responsabilidad,responsabilidad
Honestidad,sinceridad,sinceridad
Honestidad,transparencia,transparencia
Honestidad,frontalidad,frontalidad
Honestidad,,uno mismo
Honestidad,correcto,correcto
Acuerdo,arreglo,arreglo
Acuerdo,consentimiento,consentimiento
Acuerdo,contrato,contrato
Acuerdo,promesa,promesa
Seguridad,sentir él tranquilo,tranquilidad
Seguridad,proteger,protección
Seguridad,respaldado,respaldo
Esperanza,  sentir tranquilidad ocurrirar esperar,tranquilidad
Esperanza,sentir él acertivo ocurririr esperado,acertividad
Esperanza,esperar   forma seguro paciente necesitar,espera
Honestidad,,verdad
Honestidad,franco,franqueza
Honestidad,manipular informacion real cambiandolo erroneo,manipulación
Éxito,lograr meta pensado,logro
Éxito,fruto trabajo perseverancia,trabajo
Éxito,lograr cumplir objetivo,logro
Ganancia,favor cambio vendido,ventas
Ganancia,quedar numero positivo inversion,positivo
Culpa,responsabilidad sucedido,responsabilidad
Culpa,responsable,responsabilidad
Culpa,participe acto,participación
Razón,claridad tema,claridad
Razón,concepto acertivo dialogo,concepto
Razón,conciente,conciencia
Verdad,real,real
Verdad,honestidad,honestidad
Verdad,realidad ocurrido,real
Excusa,mentir,mentira
Excusa,manipular informacion conveniencia,manipulación
Culpa,emocion generar cometer accion incorrecto,emoción
Culpa,sensacion malestar cometer error,malestar
Culpa,sentimiento negativo,negativo
Culpa,remordimiento,remordimiento
Culpa,sentir él provocar efecto negativo,negativo
Plan,aticulacion paso paso alcanzar objetivo determinado,articulación
Plan,procedimiento alcanzar,procedimiento
Plan,maquinacion,maquinación
Plan,organización determinado premeditado,organización
Plan,mapa ruta objetivo especifico,mapa
Honestidad,sinceridad,sinceridad
Honestidad,accion positiva relacionado,verdad
Honestidad,transparente,transparencia
Honestidad,consecuencia,verdad
Honestidad,virtud persona transparente,virtud
Honestidad,realmente,cierto
Desesperación,sensacion agobio extremo,agobio
Desesperación,salida revertir él esfuerzo,sin salida
Desesperación,atrapado,sin salida
Desesperación,intranquilidad resolver solucionar,intranquilidad
Seguridad,sensacion tranquilidad bienestar peligro,tranquilidad
Seguridad,certeza confianza,certeza
Seguridad,obtener lejos riesgo,no riesgo
Ganancia,resultado gestion transaccional beneficioso,gestión
Ganancia,resultado positivo,positivo
Ganancia,q obtener venta,ventas
Seguridad,comentario buscar aporte positivo,positivo
Seguridad,indispensable favorecer optimizacion accion,optimizacion
Seguridad,entregar favorecer resultado,favorecer resultados
Seguridad,consejo buscar aporte,concejo
Pensamiento,proceso cognitivo interno,cognitivo
Pensamiento,resultado reflexion personal,reflexión
Pensamiento,forma individual interpretacion,interpretación
Pensamiento,reflexion,reflexión
Pensamiento,idea interno,idea
Agradecimiento,sensacion recibir positivo,positivo
Agradecimiento,gratitud,gratitud
Agradecimiento,sentimiento positivo generar aporte desinteresado persona,positivo
Oportunidad,posibilidad,posibilidad
Oportunidad,instancia aprovechar,aprovechar
Oportunidad,alternativa surgir inesperadamente prometer beneficioso,alternativa
Pensamiento,idea,idea
Pensamiento,estructura cerebro,cerebro
Pensamiento,concepto mental,concepto
Esperanza,creer suceder,creencia
Esperanza,fuerza ayudar sufrir,fuerza
Esperanza,fe,fe
Esperanza,pensamiento llegar,pensamiento
Compasión,empatía vertical,empatía
Compasión,sentir pena poralgo alguien,pena
Compasión,fuerza caridad,caridad
Plan,modelo organización,modelo
Plan,acción sistematizar futuro,futuro
Plan,suseso acción conun,acción
Plan,idea proposito,idea
Honestidad,,verdad
Honestidad,actuar consinceridad,sinceridad
Honestidad,transparente,transparencia
Honestidad,ocultar idea opinión aunquesear disrutiva,no ocultar
Razón,estructura   lógico pensamiento,lógica
Razón,idea,idea
Razón,sentido permitir cercar él,verdad
Razón,base pensamiento lógico,lógica
Razón,concepto fraccionario permitir proporción,proporción
Culpa,responsabilidad situación,responsabilidad
Culpa,sentir él responsable,responsabilidad
Culpa,acción flagelante,flagelo
Decisión,tomar postura convicción,postura
Decisión,elección,elección
Decisión,determinación,determinación
Amenaza,correr riesgo inminente,riesgo
Amenaza,advertencia grado violencia,advertencia
Amenaza,asecho peligro,peligro
Obligación,acción,deber
Amenaza,sentise desprotegido situación,inseguridad
Destreza,habilidad actividad particular,habilidades
Pensamiento,idea ocurrir,idea
Seguridad,sentise protegido situación vida,protección
Agradecimiento,emoción ocurrir pasar,emoción
Peligro,reflejar reflejar miedo,miedo
Plan,diseñar estrategia seguir particular,estrategia
Ansiedad,suceder momento tenso emoción,tensión
Acuerdo,pacto persona particular,pacto
Acuerdo,comprometer él alguien,compromiso
Definición,tomar decision,decisión
Definición,dar él termino idea,idea
Definición,explicar caracteristica plabara,explicación
Definición,significado,significado
Acuerdo,planificar,plan
Acuerdo,plan,plan
Plan,tomar decision pesona individulmente cabo,decisión
Peligro,palabra utilizado anticipadamente,anticipación
Peligro,concepto señalar vivir situacion llevar problema,problemas
Desesperación,palabra utilizado vivir situacion angustia,angustia
Desesperación,emocion complicado,emoción
Desesperación,reflejar cara asombro,asombro
Ansiedad,reflejar animico intranquilo,intranquilidad
Ansiedad,necesidad querer desesperadamente,necesario
Ansiedad,espectante recibir noticia,expectativas
Sugerencia,idea llevar cabo,idea
Sugerencia,opinar reunion,opinión
Sugerencia,solucion pensado anticipadamente algun suceso,solución
Éxito,culminacion lllevado cabo perfectamente,culmine
Éxito,llegar cima algun lugar competenciau,cima
Éxito,reflejar trinfo,triunfo
Pensamiento,rondar mente,mente
Pensamiento,idea suceso mente compartir,idea
Pensamiento,intangible,intanglible
Culpa,sentir cometistir algun error,error
Culpa,animico pensativo,pensamiento
Culpa,señalar alguien responsable,responsabilidad
Definición,idea objeto,idea
Definición,hablar formar constituir,formación
Definición,explicar tema específico conoz,explicación
Definición,acotado,acotación
Felicidad,,verdad
Felicidad,inteligencia,inteligencia
Felicidad,experiencia,experiencia
Felicidad,convicción criterio fundamentado,bien
Felicidad,cordura mente sano actuar,cordura
Ansiedad,desviar responsabilidad,no responsabilidad
Ansiedad,esuna forma defensa persona sentir miedo,defensa
Ansiedad,evitar situación exponer circunstancia x,evitación
Ansiedad,ausencia,ausencia
Excusa,efímero,efímero
Excusa,causar placer conformidad   persona,placer
Excusa,provocar tranquilidad sentimiento alegría  ,tranquilidad
Excusa,concretar sueño,conseguir
Excusa,tranquilidad,tranquilidad
Excusa,fe,fe
Excusa,esperanza,esperanza
Seguridad,acercar expresarte gratitud hiciste,gratitud
Seguridad,retribución acto,retribución
Seguridad,empatir,empatía
Seguridad,tacto,tacto
Seguridad,actualidad contrario venganza,no venganza
Seguridad,gracias devolver favor,gracias
Destreza,desempeño extraourdinario algun arte,desempeño
Destreza,relacionar inteligencia,inteligencia
Destreza,inteligencia,inteligencia
Destreza,capacidad distinto común,capacidad
Destreza,competencia,competencia
Desesperación,trastorno personalidad,trastorno
Desesperación,fijación determinado,fijación
Sugerencia,opinión,opinión
Sugerencia,propuesta,propuesta
Sugerencia,persona proponer realices acción presión,no presión
Sugerencia,aclarar persona tema manipular,aclaración
Sugerencia,aclarar confusión,aclaración
Sugerencia,orientar,orientación
Pensamiento,capacidad cerebro crear estructurar concepto abstracto transformar concreto creer idea,abstracción
Pensamiento,idea,idea
Pensamiento,motor trabajar concepto aprendido generar respuesta,motor
Pensamiento,nucleo idea,idea
Pensamiento,abstracto,abstracción
Pensamiento,mundo filosofía,filosofía
Acuerdo,concenso,consenso
Acuerdo,igualdad,igualdad
Acuerdo,ceder,ceder
Felicidad,momento feliz,felicidad
Felicidad,contento,contento
Felicidad,sentir él situaciòn,bien
Felicidad,sentir él pleno,plenitud
Honestidad,,verdad
Honestidad,mentir,no mentir
Honestidad,oculptar,no mentir
Razón,pensar actuar,pensamiento
Razón,pensar acto,pensamiento
Razón,meditar,meditación
Esperanza,fe,fe
Esperanza,creer ocurrirar,creencia
Definición,describir,descripción
Definición,objeto cosa,objeto
Definición,palabra clave identificar,identidad
Acuerdo,quedar persona,quedar
Ganancia,obtencion recurso,obtención
Ganancia,obstener personal,personal
Ganancia,logro,logro
Ganancia,financiamiento,finaciamiento
Obsesión,querer,querer
Obsesión,visio,vicio
Obsesión,incapaz dejar él,incapacidad
Obsesión,,repetición
Decisión,querer,querer
Decisión,definitivamente,definitivamente
Decisión,mente,mente
Seguridad,sentir él protegido,protección
Seguridad,bulnerable,invulnerable
Seguridad,confiar,confianza
Seguridad,sentir él,bien
Seguridad,,no pasar a llevar
Excusa,pretexto,pretexto
Excusa,forma esquivar,esquivar
Excusa,soler mentira,mentira
Razón,certeza,certeza
Razón,cordura,cordura
Razón,correcto,correcto
Felicidad,ànimo,ánimo
Felicidad,cosa,bien
Felicidad,alegrìa,alegría
