ID;Concepto;respuesta;Code
5dd405ab80123f3eaae9af80;water;Water is necessary for plants to grow.;life essential
5dd405ab80123f3eaae9af80;water;Water distributes nutrients through soil.;nutrient distribution
5eaf585e8a9edb65a576c008;water;is life;life essential
5eaf585e8a9edb65a576c008;water;is very needed;life essential
5eaf585e8a9edb65a576c008;water;could be destructive;destructive
5eaf585e8a9edb65a576c008;water;should be preserved;conservation
5eaf585e8a9edb65a576c008;water;very big part of nature;nature essential
5eaf585e8a9edb65a576c008;water;makes it possible for plants to grow;life essential
5fb9eb323531776e460fe5e0;water;Water equals life;life essential
5fb9eb323531776e460fe5e0;water;The earth is mostly covered in water;water coverage
5fb9eb323531776e460fe5e0;water;Humans are made up of mostly water;water composition
5fb9eb323531776e460fe5e0;water;Some animals live in water;aquatic life
5fb9eb323531776e460fe5e0;water;All mammals drink water;hydration
5fb9eb323531776e460fe5e0;water;Water can be dangerous such as in a hurricane or flood;destructive
60f764081e56258bdc779cc4;water;Necessary for life;life essential
60f764081e56258bdc779cc4;water;Only chemical that freezes from the top down;freezing
60f764081e56258bdc779cc4;water;Best when it's ice-cold;cold
60f764081e56258bdc779cc4;water;Creates beautiful clouds and stunning lakes and oceans;beauty
60f764081e56258bdc779cc4;water;Able to be used for things other than drinking like cooking;multi-use
60f764081e56258bdc779cc4;water;Running out in it's fresh water version;scarcity
62aa325191aac4ab446f13e6;water;essential to life;life essential
62aa325191aac4ab446f13e6;water;life source;life essential
62aa325191aac4ab446f13e6;water;clean;clean
62aa325191aac4ab446f13e6;water;rain;rain
62aa325191aac4ab446f13e6;water;natural and organic;natural
62aa325191aac4ab446f13e6;water;in ponds or lakes;water bodies
63614f71fa75fcbcee84f2ac;water;is clear blue;clear
63614f71fa75fcbcee84f2ac;water;is wet;wet
63614f71fa75fcbcee84f2ac;water;contains two parts hydrogen;composition
63614f71fa75fcbcee84f2ac;water;contains one part oxygen;composition
63614f71fa75fcbcee84f2ac;water;can be labeled as h2o;composition
63614f71fa75fcbcee84f2ac;water;may have salt in it;saltwater
63af5c586c05eee8c3d03730;water;Necessary;life essential
63af5c586c05eee8c3d03730;water;Not enough water in some areas;scarcity
63af5c586c05eee8c3d03730;water;Can be too much or too little water;imbalance
63af5c586c05eee8c3d03730;water;Necesssary to sustain life;life essential
63af5c586c05eee8c3d03730;water;Needs protection;conservation
63af5c586c05eee8c3d03730;water;Should be treasured;conservation
64bdfd7695f5559fff6d6817;water;can be drunken;hydration
64bdfd7695f5559fff6d6817;water;regulates the earth's temperature;climate regulation
64bdfd7695f5559fff6d6817;water;Used to shower and bathe;multi-use
64bdfd7695f5559fff6d6817;water;Needed to survive;life essential
64bdfd7695f5559fff6d6817;water;is wet;wet
64bdfd7695f5559fff6d6817;water;has no taste;tasteless
660f47622d59323a7b9d0aef;water;Hydration;hydration
660f47622d59323a7b9d0aef;water;Fish;aquatic life
660f47622d59323a7b9d0aef;water;Boating;recreation
660f47622d59323a7b9d0aef;water;Bears Fishing in Water for Food;bear
660f47622d59323a7b9d0aef;water;Hydrating;hydration
660f47622d59323a7b9d0aef;water;Essential to all living things on the earth;life essential
662e50cf3365a5b0f91e89e5;water;River;river
662e50cf3365a5b0f91e89e5;water;Waterfall;waterfall
662e50cf3365a5b0f91e89e5;water;Lake;lake
662e50cf3365a5b0f91e89e5;water;Ocean;ocean
662e50cf3365a5b0f91e89e5;water;Stream;stream
662e50cf3365a5b0f91e89e5;water;Pond;pond
6649b007a05647e27f62b71f;water;It's quenches taste;hydration
6649b007a05647e27f62b71f;water;For bathing;multi-use
6649b007a05647e27f62b71f;water;Washing;multi-use
6649b007a05647e27f62b71f;water;Very favorable to humanity;life essential
6649b007a05647e27f62b71f;water;Serves as Life support to plant and animals;life essential
6649b007a05647e27f62b71f;water;They are colorless;colorless
664a4648a07bac3059d69442;water;rivers and lakes;water bodies
664a4648a07bac3059d69442;water;rain puddles;water bodies
664a4648a07bac3059d69442;water;trees and plants getting water from the rain;nutrient distribution
664a4648a07bac3059d69442;water;muddy water;dirty
664a4648a07bac3059d69442;water;needs to be filtered and boiled to consume;filtration
664a4648a07bac3059d69442;water;abundant in some areas;abundance
6667f51b2d41bb1d4f8be618;water;Essential for life;life essential
6667f51b2d41bb1d4f8be618;water;Universal solvent;solvent
6667f51b2d41bb1d4f8be618;water;High surface tension;properties
6667f51b2d41bb1d4f8be618;water;Cohesive and adhesive properties;properties
6667f51b2d41bb1d4f8be618;water;Exists in multiple states;states of matter
6667f51b2d41bb1d4f8be618;water;Exists in multiple states;states of matter
6679905506808a522a2451f2;water;waterfalls;waterfall
6679905506808a522a2451f2;water;ocean;ocean
6679905506808a522a2451f2;water;lakes;lake
6679905506808a522a2451f2;water;river;river
6679905506808a522a2451f2;water;resevior;reservoir
6679905506808a522a2451f2;water;rain;rain
66afdf5757a1da7fe13a8dbe;water;Water is life;life essential
66afdf5757a1da7fe13a8dbe;water;Helps digestion;digestion
66afdf5757a1da7fe13a8dbe;water;Water  is life;life essential
66afdf5757a1da7fe13a8dbe;water;Water is satisfactory;satisfactory
66afdf5757a1da7fe13a8dbe;water;Water helps growth;life essential
66afdf5757a1da7fe13a8dbe;water;Water is a good in nature;nature essential
66b38dfd2ee8833d736e4eb4;water;is a fluid;fluid
66b38dfd2ee8833d736e4eb4;water;is oxygen rich;composition
66b38dfd2ee8833d736e4eb4;water;resource of life for everything alive;life essential
66b38dfd2ee8833d736e4eb4;water;covers 70% of earth;water coverage
66b38dfd2ee8833d736e4eb4;water;is clear;clear
66b38dfd2ee8833d736e4eb4;water;is drinkable;drinkable
66be73fb77e4690f2ba1e7ee;water;Water is a liquid, It is necessary to grow things, man cannot live without water, survival, rain, hydration;life essential
66be73fb77e4690f2ba1e7ee;water;Hydration, sustainable, essential, grow;life essential
66be73fb77e4690f2ba1e7ee;water;Hydrate, clean, wash, bathe, erosion;multi-use
66be73fb77e4690f2ba1e7ee;water;Fast moving, current, dangerous, storms;flow
66be73fb77e4690f2ba1e7ee;water;Hurricane, clouds, rainfall;weather influence
66be73fb77e4690f2ba1e7ee;water;Happy, playing in rain;positive emotion
66cb3c445f437327d8953c0b;water;very still;calm
66cb3c445f437327d8953c0b;water;very calm;calm
66cb3c445f437327d8953c0b;water;colorless;colorless
66cb3c445f437327d8953c0b;water;symbolizes life;life essential
66cb3c445f437327d8953c0b;water;symbolizes abundance;symbolize abundance
66cb3c445f437327d8953c0b;water;cool;cool
66cb78f04ed4a1b1d34f276d;water;natural;natural
66cb78f04ed4a1b1d34f276d;water;dirty;dirty
66cb78f04ed4a1b1d34f276d;water;food and nutrients for plants and animals;nutrient distribution
66cb78f04ed4a1b1d34f276d;water;cold, crisp and fast;flow
66cb78f04ed4a1b1d34f276d;water;natural fun in the summer;recreation
66cb78f04ed4a1b1d34f276d;water;necessity to live;life essential
5b44d567eb64c200015baca0;weather;can cause tornadoes;extreme
5b44d567eb64c200015baca0;weather;can quickly change;changeable
5b44d567eb64c200015baca0;weather;is somewhat predictable like with hurricanes;predictable
5b44d567eb64c200015baca0;weather;can be extreme;extreme
5b44d567eb64c200015baca0;weather;has periods that are out of character;anomalies
5b44d567eb64c200015baca0;weather;animals can sometimes sense changes;animals sense it
5c952f252e2e320019b1aa7b;weather;Atmospheric Conditions;atmosphere
5c952f252e2e320019b1aa7b;weather;Daily Variation;variation
5c952f252e2e320019b1aa7b;weather;Precipitation;precipitation
5c952f252e2e320019b1aa7b;weather;Temperature;temperature
5c952f252e2e320019b1aa7b;weather;Wind;wind
5c952f252e2e320019b1aa7b;weather;Weather Patterns;patterns
5cb489ff0cd1ed0017465d19;weather;tempermental;unpredictable
5cb489ff0cd1ed0017465d19;weather;unpredictable;unpredictable
5cb489ff0cd1ed0017465d19;weather;good for different situations;varied
5cb489ff0cd1ed0017465d19;weather;can be violent but calming at the same time;dual nature
5cb489ff0cd1ed0017465d19;weather;helps water nature;beneficial
5cb489ff0cd1ed0017465d19;weather;devistating;extreme
5dd405ab80123f3eaae9af80;weather;It's changeable.;changeable
5dd405ab80123f3eaae9af80;weather;It can be extreme.;extreme
5dd405ab80123f3eaae9af80;weather;It varies in different part of the globe.;regional variation
5dd405ab80123f3eaae9af80;weather;It's seasonal in many part of the world.;seasonal
5dd405ab80123f3eaae9af80;weather;It impacts other life on earth.;ecosystem impact
5dd405ab80123f3eaae9af80;weather;People like to complain about it.;complaints
6044dfc230e44b5793804ba6;weather;the characteristics of the conditions outside;outdoor conditions
6044dfc230e44b5793804ba6;weather;the status of the outdoors;outdoor conditions
6044dfc230e44b5793804ba6;weather;a type of phenomenon that affects the earth;natural phenomenon
6044dfc230e44b5793804ba6;weather;different kinds of conditions on the planet;varied
6044dfc230e44b5793804ba6;weather;the state of the outdoors;outdoor conditions
6044dfc230e44b5793804ba6;weather;varied conditions;varied
61bb370140db417c1a138984;weather;Storms are one of the parts of weather;storms
61bb370140db417c1a138984;weather;Weather have different seasons;seasonal
61bb370140db417c1a138984;weather;Weather can be so hursh;extreme
61bb370140db417c1a138984;weather;Humans can't control the weather;uncontrollable
61bb370140db417c1a138984;weather;Different regions have different weather;regional variation
61bb370140db417c1a138984;weather;The two most common seasons are winter and summer;seasons
62aa325191aac4ab446f13e6;weather;different seasons change weather;seasonal
62aa325191aac4ab446f13e6;weather;sunny summer;sunshine
62aa325191aac4ab446f13e6;weather;rainy winter;precipitation
62aa325191aac4ab446f13e6;weather;breezy spring;breeze
62aa325191aac4ab446f13e6;weather;chilly fall;cold
62aa325191aac4ab446f13e6;weather;leaves falling;seasonal change
63614f71fa75fcbcee84f2ac;weather;it can be wild;extreme
63614f71fa75fcbcee84f2ac;weather;it can be passive;calm
63614f71fa75fcbcee84f2ac;weather;it can be thunderous and loud;thunderous
63614f71fa75fcbcee84f2ac;weather;it can be as still as sand;calm
63614f71fa75fcbcee84f2ac;weather;it can cause fires;extreme
63614f71fa75fcbcee84f2ac;weather;it can cause rain;precipitation
6501fa22f5070cd868ef3555;weather;often predictable;predictable
6501fa22f5070cd868ef3555;weather;varies from place to place;regional variation
6501fa22f5070cd868ef3555;weather;different from climate;different from climate
6501fa22f5070cd868ef3555;weather;Temperature, wind, humidity;weather elements
6501fa22f5070cd868ef3555;weather;air quality;air quality
6501fa22f5070cd868ef3555;weather;Proximity to lightning;lightning
65bdfc6f682b5c9af4b633b1;weather;Fluctuations in heat and cold, affecting the environment;temperature variation
65bdfc6f682b5c9af4b633b1;weather;Includes rain, snow, sleet, and other forms of moisture;precipitation
65bdfc6f682b5c9af4b633b1;weather;Movement of air that can vary in speed and direction;wind
65bdfc6f682b5c9af4b633b1;weather;Weather contributes to broader climate patterns over time;climate influence
65bdfc6f682b5c9af4b633b1;weather;Varies depending on the season, with different weather patterns in each;seasonal variation
65bdfc6f682b5c9af4b633b1;weather;Can include extreme events like hurricanes, tornadoes, and storms;extreme
65ce5d8d0219b79ced7729cd;weather;unpredictabled;unpredictable
65ce5d8d0219b79ced7729cd;weather;sunny;sunshine
65ce5d8d0219b79ced7729cd;weather;rain;precipitation
65ce5d8d0219b79ced7729cd;weather;clouds;clouds
65ce5d8d0219b79ced7729cd;weather;snow;snow
65ce5d8d0219b79ced7729cd;weather;rainbow;rainbow
663f558889f2441837da5833;weather;Unpredictable;unpredictable
663f558889f2441837da5833;weather;Changes frequently;changeable
663f558889f2441837da5833;weather;Impacts ecosystems and wildlife habitats;ecosystem impact
663f558889f2441837da5833;weather;Can be extreme;extreme
663f558889f2441837da5833;weather;Influenced by temperature and humidity;weather elements
663f558889f2441837da5833;weather;Affects outdoor activities;outdoor impact
664252d4a599b06b914bfcd8;weather;the movement of air around the earth;wind
664252d4a599b06b914bfcd8;weather;different from climate;different from climate
664252d4a599b06b914bfcd8;weather;is the day to day conditions from place to place;regional variation
664252d4a599b06b914bfcd8;weather;is effected by many things;influenced by factors
664252d4a599b06b914bfcd8;weather;carries water from wet to dry areas;water distribution
664252d4a599b06b914bfcd8;weather;is responsable for erosion;erosion
6649b007a05647e27f62b71f;weather;Have different seasons;seasonal
6649b007a05647e27f62b71f;weather;Changes with time;changeable
6649b007a05647e27f62b71f;weather;Can be cold;cold
6649b007a05647e27f62b71f;weather;Can be sunny;sunshine
6649b007a05647e27f62b71f;weather;Can be rainy;precipitation
6649b007a05647e27f62b71f;weather;Can be pleasant;pleasant
6667f51b2d41bb1d4f8be618;weather;Constantly changing;changeable
6667f51b2d41bb1d4f8be618;weather;Influenced by atmospheric conditions;atmosphere
6667f51b2d41bb1d4f8be618;weather;Local and global factors;factors
6667f51b2d41bb1d4f8be618;weather;Unpredictable;unpredictable
6667f51b2d41bb1d4f8be618;weather;Regional variations;regional variation
6667f51b2d41bb1d4f8be618;weather;Seasonal cycles;seasonal
6679905506808a522a2451f2;weather;sun and breeze;breeze
6679905506808a522a2451f2;weather;warm sunshine;sunshine
6679905506808a522a2451f2;weather;snow capped mountains;snow
6679905506808a522a2451f2;weather;rainy days;precipitation
6679905506808a522a2451f2;weather;spring showers;spring showers
6679905506808a522a2451f2;weather;fall colors on trees;seasonal change
66ae4e1667d582012b15e0e9;weather;erratic;erratic
66ae4e1667d582012b15e0e9;weather;sunny where I live;sunshine
66ae4e1667d582012b15e0e9;weather;predictable;predictable
66ae4e1667d582012b15e0e9;weather;variable;variable
66ae4e1667d582012b15e0e9;weather;mild;mild
66ae4e1667d582012b15e0e9;weather;forgiving;forgiving
66afdf5757a1da7fe13a8dbe;weather;Help everyone to fell nature;connection
66afdf5757a1da7fe13a8dbe;weather;Makes everyone to feel good;positive feeling
66afdf5757a1da7fe13a8dbe;weather;We can see a bright day;sunshine
66afdf5757a1da7fe13a8dbe;weather;Feel great;positive feeling
66afdf5757a1da7fe13a8dbe;weather;Happy to see the sun;sunshine
66afdf5757a1da7fe13a8dbe;weather;Allow the nature to be seen;visibility
66b38dfd2ee8833d736e4eb4;weather;can change in an instant;changeable
66b38dfd2ee8833d736e4eb4;weather;can be studied;studyable
66b38dfd2ee8833d736e4eb4;weather;is never constant;changeable
66b38dfd2ee8833d736e4eb4;weather;varies depending on location;regional variation
66b38dfd2ee8833d736e4eb4;weather;is unpredictable;unpredictable
66b38dfd2ee8833d736e4eb4;weather;unique to location;regional variation
66b635dca3342be8bcf8a928;weather;seasonal changes;seasonal
66b635dca3342be8bcf8a928;weather;impact on daily life;outdoor impact
66b635dca3342be8bcf8a928;weather;forecasting;predictable
66b635dca3342be8bcf8a928;weather;humidity;humidity
66b635dca3342be8bcf8a928;weather;wind;wind
66b635dca3342be8bcf8a928;weather;temperature;temperature
66cc941dd539def77aa507cd;weather;can be rough;extreme
66cc941dd539def77aa507cd;weather;can be gentle;calm
66cc941dd539def77aa507cd;weather;can be beautiful;beauty
66cc941dd539def77aa507cd;weather;can be lethal;extreme
66cc941dd539def77aa507cd;weather;strong;strong
66cc941dd539def77aa507cd;weather;necessary;necessary
59d52d7821977e0001d63082;wildlife;hungry;hunger
59d52d7821977e0001d63082;wildlife;all-around;varied
59d52d7821977e0001d63082;wildlife;noisy;loud
59d52d7821977e0001d63082;wildlife;beautiful;beauty
59d52d7821977e0001d63082;wildlife;colorful;colorful
59d52d7821977e0001d63082;wildlife;itchy;itch
5ddcd77f23f9f1c2c45d6c18;wildlife;have the ability to move;movement
5ddcd77f23f9f1c2c45d6c18;wildlife;reproduce;reproduction
5ddcd77f23f9f1c2c45d6c18;wildlife;the larger preys on the smaller;predation
5ddcd77f23f9f1c2c45d6c18;wildlife;live in harmony with nature;natural balance
5ddcd77f23f9f1c2c45d6c18;wildlife;shows how healthy an ecosystem is;ecological role
5ddcd77f23f9f1c2c45d6c18;wildlife;they have skeletons;vertebrate
5de56b9deda9320ecb83f522;wildlife;endangered;endangered
5de56b9deda9320ecb83f522;wildlife;some need protected;protection
5de56b9deda9320ecb83f522;wildlife;some need removed to protect others;species management
5de56b9deda9320ecb83f522;wildlife;not meant for human involvement;wild
5de56b9deda9320ecb83f522;wildlife;freedom;freedom
5de56b9deda9320ecb83f522;wildlife;natural;natural
60bae09961af203bacbbd937;wildlife;animals;animals
60bae09961af203bacbbd937;wildlife;loud;loud
60bae09961af203bacbbd937;wildlife;creepy;negative emotion
60bae09961af203bacbbd937;wildlife;source of food;food source
60bae09961af203bacbbd937;wildlife;loud;dangerous
60bae09961af203bacbbd937;wildlife;dangerous;biodiversity
611e99910d64a6ea6d18b0a6;wildlife;all living creatures and plants;beauty
611e99910d64a6ea6d18b0a6;wildlife;raw beauty;beauty
611e99910d64a6ea6d18b0a6;wildlife;ecosystems;protection
611e99910d64a6ea6d18b0a6;wildlife;should be protected;respect
611e99910d64a6ea6d18b0a6;wildlife;should be respected;conservation
611e99910d64a6ea6d18b0a6;wildlife;should be allowed to live in their natural environment;forest
62c63c653a49b220cb390bdb;wildlife;forrest;jungle
62c63c653a49b220cb390bdb;wildlife;jungle;jungle
62c63c653a49b220cb390bdb;wildlife;dessert;zoo
62c63c653a49b220cb390bdb;wildlife;Zoo;fascinating
62c63c653a49b220cb390bdb;wildlife;is very interesting;person
62c63c653a49b220cb390bdb;wildlife;A Popson who takes changes and life wild.;cute
632e2c66680515d1715945a7;wildlife;can be cute;dangerous
632e2c66680515d1715945a7;wildlife;can be dangerous;caution
632e2c66680515d1715945a7;wildlife;must keep distance;photography
632e2c66680515d1715945a7;wildlife;take pics;caution
632e2c66680515d1715945a7;wildlife;do not approach;beauty
632e2c66680515d1715945a7;wildlife;beautiful;animals
64bdfd7695f5559fff6d6817;wildlife;made up of animals;loud
64bdfd7695f5559fff6d6817;wildlife;A tiger's roar can be heard 2 miles away.;endangered
64bdfd7695f5559fff6d6817;wildlife;30% of identified species are under extinction;endangered
64bdfd7695f5559fff6d6817;wildlife;Wolves can go up to a week without eating;habitat loss
64bdfd7695f5559fff6d6817;wildlife;Habitat loss in a huge threat to wildlife.;polar bears
64bdfd7695f5559fff6d6817;wildlife;Polar bears have black skin;native
65e36bdfc024b2bf0a9b706e;wildlife;native;self-regulation
65e36bdfc024b2bf0a9b706e;wildlife;self regulating population;vulnerable
65e36bdfc024b2bf0a9b706e;wildlife;harmed by pollution;solitary
65e36bdfc024b2bf0a9b706e;wildlife;avoids humanity;avoids humanity
65e36bdfc024b2bf0a9b706e;wildlife;balanced system;vulnerable
65e36bdfc024b2bf0a9b706e;wildlife;vulnerable to disasters;vulnerable
663ba8cfb0cabd4cfa5bf598;wildlife;diverse species of animals;beauty
663ba8cfb0cabd4cfa5bf598;wildlife;very natural and beautiful;seasonal changes
663ba8cfb0cabd4cfa5bf598;wildlife;seasonal pattern changes;seasonal changes
663ba8cfb0cabd4cfa5bf598;wildlife;adaptation characteristics;interaction
663ba8cfb0cabd4cfa5bf598;wildlife;Natural interaction within wildlife;ecological balance
663ba8cfb0cabd4cfa5bf598;wildlife;provides ecology balance;beauty
664cd2ad9890dd0635623687;wildlife;beautiful;respect
664cd2ad9890dd0635623687;wildlife;should be respected;respect
664cd2ad9890dd0635623687;wildlife;large variety;conservation
664cd2ad9890dd0635623687;wildlife;we should leave space for it in the world;important
664cd2ad9890dd0635623687;wildlife;important;important
664cd2ad9890dd0635623687;wildlife;vital to the health of our world;wild
664d1b368228bb6de28e1808;wildlife;consists of non-domesticated animals;habitat
664d1b368228bb6de28e1808;wildlife;have different types of habitats;habitat
664d1b368228bb6de28e1808;wildlife;live in all the regions of the world;self-sufficiency
664d1b368228bb6de28e1808;wildlife;find their own food and shelter without the help of humans;conservation
664d1b368228bb6de28e1808;wildlife;there are conservation's to help protect them;endangered
664d1b368228bb6de28e1808;wildlife;because of humans, some species of wildlife are endangered or extinct;mammals
665fdbc8f864a0981f7704c4;wildlife;mammals;mountains
665fdbc8f864a0981f7704c4;wildlife;mountains;animals
665fdbc8f864a0981f7704c4;wildlife;animals;animals
665fdbc8f864a0981f7704c4;wildlife;water and trees;plants
665fdbc8f864a0981f7704c4;wildlife;plants;trees
665fdbc8f864a0981f7704c4;wildlife;trees;evolution
66659e3342b581f199e47a4d;wildlife;adaption and evolution;habitat
66659e3342b581f199e47a4d;wildlife;habitat and niche;migration
66659e3342b581f199e47a4d;wildlife;migration and movement;communication
66659e3342b581f199e47a4d;wildlife;communication and signaling;survival
66659e3342b581f199e47a4d;wildlife;survival and resilience;ecological role
66659e3342b581f199e47a4d;wildlife;ecological role and important;large
6672e829cad8cb996c7fb2f5;wildlife;big;dangerous
6672e829cad8cb996c7fb2f5;wildlife;can be scary;beauty
6672e829cad8cb996c7fb2f5;wildlife;beautiful;necessary
6672e829cad8cb996c7fb2f5;wildlife;necessary;life cycle
6672e829cad8cb996c7fb2f5;wildlife;circle of life;predators
6672e829cad8cb996c7fb2f5;wildlife;predators;dangerous
6676a7163e8ac376937ab791;wildlife;Dangerous;uninhabitable
6676a7163e8ac376937ab791;wildlife;uninhabitable;wildlife
6676a7163e8ac376937ab791;wildlife;full of wild animals;harsh weather
6676a7163e8ac376937ab791;wildlife;Harsh weather;remote
6676a7163e8ac376937ab791;wildlife;Remote;isolated
6676a7163e8ac376937ab791;wildlife;Isolated;habitat
667c3d7b1869236fd5e924d1;wildlife;natural habitats;endangered
667c3d7b1869236fd5e924d1;wildlife;endangered species;migration
667c3d7b1869236fd5e924d1;wildlife;migration;reproduction
667c3d7b1869236fd5e924d1;wildlife;breeding;conservation
667c3d7b1869236fd5e924d1;wildlife;conservation;ecosystem
667c3d7b1869236fd5e924d1;wildlife;ecosystems;ecosystem
6683c3090fada48d73372b3f;wildlife;Adaptations;food web
6683c3090fada48d73372b3f;wildlife;Food Web Participation;reproduction
6683c3090fada48d73372b3f;wildlife;Reproduction;natural processes
6683c3090fada48d73372b3f;wildlife;Natural Processes;conservation
6683c3090fada48d73372b3f;wildlife;Conservation Status;ecological impact
6683c3090fada48d73372b3f;wildlife;Ecological Impact;ecological impact
66b8a7b81de82a46557b0943;wildlife;Natural environments;habitat
66b8a7b81de82a46557b0943;wildlife;Animals in wildlife are not domesticated.;wild
66b8a7b81de82a46557b0943;wildlife;is an ecosystem;ecosystem
66b8a7b81de82a46557b0943;wildlife;serves as a means of survival for animals;survival
66b8a7b81de82a46557b0943;wildlife;Serves us movements for species;migration
66b8a7b81de82a46557b0943;wildlife;Serves as a home for reproduction.;habitat
66c65480c7bbaea3315697a1;wildlife;not human;non-human
66c65480c7bbaea3315697a1;wildlife;non domesticated beings;wild
66c65480c7bbaea3315697a1;wildlife;lions, tigers and bears;predators
66c65480c7bbaea3315697a1;wildlife;hunted for food;hunting
66c65480c7bbaea3315697a1;wildlife;hunted for sport;sport hunting
66c65480c7bbaea3315697a1;wildlife;non captive;wild
66cb3c445f437327d8953c0b;wildlife;consumers;consumers
66cb3c445f437327d8953c0b;wildlife;sunset;nature
66cb3c445f437327d8953c0b;wildlife;animals;animals
66cb3c445f437327d8953c0b;wildlife;preys;preys
66cb3c445f437327d8953c0b;wildlife;predators;predators
66cb3c445f437327d8953c0b;wildlife;nature;nature
66cb78f04ed4a1b1d34f276d;wildlife;herbivores;herbivores
66cb78f04ed4a1b1d34f276d;wildlife;omnivores;omnivores
66cb78f04ed4a1b1d34f276d;wildlife;Deer, fox, and bobcats are natural to the area;native species
66cb78f04ed4a1b1d34f276d;wildlife;they are more frightened of us than we are of them;shy
66cb78f04ed4a1b1d34f276d;wildlife;necessary to our Human daily lives;important
66cb78f04ed4a1b1d34f276d;wildlife;wild & not tame;wild
66cc8c5018e31d14f4cc6cf9;wildlife;food chain;food chain
66cc8c5018e31d14f4cc6cf9;wildlife;ecosystem;ecosystem
66cc8c5018e31d14f4cc6cf9;wildlife;natural habitats;habitat
66cc8c5018e31d14f4cc6cf9;wildlife;conservation;conservation
66cc8c5018e31d14f4cc6cf9;wildlife;biodiversity;biodiversity
66cc8c5018e31d14f4cc6cf9;wildlife;adaptation;adaptability
