ID;Concepto;respuesta;Code
6670c1f3b2f38a44e95e40e9;republican;try to push things in their favor;manipulation
6670c1f3b2f38a44e95e40e9;republican;tried to overturn an election recently;election interference
6670c1f3b2f38a44e95e40e9;republican;ununited democracy;divided
6670c1f3b2f38a44e95e40e9;republican;has the majority in the House;Republican majority
6690658efa35318b0683ce00;republican;conservative;conservative
6690658efa35318b0683ce00;republican;favors less government;small government
6690658efa35318b0683ce00;republican;against women's and lgbtq rights;anti-LGBTQ
6690658efa35318b0683ce00;republican;extremist;extremist
6690658efa35318b0683ce00;republican;Christian nationalist;christian nationalist
6690658efa35318b0683ce00;republican;higher taxes;high taxes
66b635dca3342be8bcf8a928;republican;conservative ideology;conservative
66b635dca3342be8bcf8a928;republican;defense and national security;strong defense
66b635dca3342be8bcf8a928;republican;emphasize federalism;federalism
66b635dca3342be8bcf8a928;republican;support checks and balance;checks and balances
66b635dca3342be8bcf8a928;republican;individual responsibility;individual responsibility
66b635dca3342be8bcf8a928;republican;belief in representative government;representative democracy
66b8a7b81de82a46557b0943;republican;Accountability;accountability
66b8a7b81de82a46557b0943;republican;Citizen participation;citizen participation
66b8a7b81de82a46557b0943;republican;Elected leadership;elected leadership
66b8a7b81de82a46557b0943;republican;Rule of Law;rule of law
66b8a7b81de82a46557b0943;republican;Separations of Powers;separation of powers
66b8a7b81de82a46557b0943;republican;Representing Democracy.;democracy
66bd6df5c20bfcfccf9219da;republican;Conservator;conservative
66bd6df5c20bfcfccf9219da;republican;Right;right-wing
66bd6df5c20bfcfccf9219da;republican;Donald Trump;Donald Trump
66bd6df5c20bfcfccf9219da;republican;liar;deception
66bd6df5c20bfcfccf9219da;republican;unfair;unfair
66bd6df5c20bfcfccf9219da;republican;corrupt;corrupt
66c4ef5e494f7f3b8fb3e78a;republican;Conservative;conservative
66c4ef5e494f7f3b8fb3e78a;republican;Small government;small government
66c4ef5e494f7f3b8fb3e78a;republican;Isolationism (recently);isolationism
66c4ef5e494f7f3b8fb3e78a;republican;Open Market;free market
66c4ef5e494f7f3b8fb3e78a;republican;Traditional/Religious Values play a part in decision making.;traditional values
66c4ef5e494f7f3b8fb3e78a;republican;State's rights are more important than Federal ones.;state's rights
66c65480c7bbaea3315697a1;republican;not by the people;anti-democratic
66c65480c7bbaea3315697a1;republican;not people oriented;not people oriented
66c65480c7bbaea3315697a1;republican;representing mostly corporate and wealthy people;corporate interests
66c65480c7bbaea3315697a1;republican;dislike of non white people;racial bias
66c65480c7bbaea3315697a1;republican;no care for the less fortunate;anti-welfare
66c65480c7bbaea3315697a1;republican;ignorant of the trials that the lower and middle class population go through;socially unaware
5c3a865019ceb400010c914a;vote;opnion;opinion
5c3a865019ceb400010c914a;vote;right;right
5c3a865019ceb400010c914a;vote;cast;casting
5c3a865019ceb400010c914a;vote;ballot;ballot
5c3a865019ceb400010c914a;vote;blue;blue
5c3a865019ceb400010c914a;vote;power;power
5c952f252e2e320019b1aa7b;vote;Participation;participation
5c952f252e2e320019b1aa7b;vote;Secret Ballot;secret ballot
5c952f252e2e320019b1aa7b;vote;Representation;representation
5c952f252e2e320019b1aa7b;vote;Majority Rule;majority rule
5c952f252e2e320019b1aa7b;vote;Eligibility;eligibility
5c952f252e2e320019b1aa7b;vote;Election Cycles;election cycles
5ddcd77f23f9f1c2c45d6c18;vote;something that right wingers try to limit;voter suppression
5ddcd77f23f9f1c2c45d6c18;vote;the only thing that can conquer dictators;democracy
5ddcd77f23f9f1c2c45d6c18;vote;the individuals say in the running of the government;voice in government
5ddcd77f23f9f1c2c45d6c18;vote;correctly counted;accuracy
5ddcd77f23f9f1c2c45d6c18;vote;the unit that determines elections;vote
5ddcd77f23f9f1c2c45d6c18;vote;the safety valve of democracy;vote
5de56b9deda9320ecb83f522;vote;fair;fairness
5de56b9deda9320ecb83f522;vote;opinionated;opinion
5de56b9deda9320ecb83f522;vote;decisions for the nation;national decision
5de56b9deda9320ecb83f522;vote;every 4 years;presidential cycle
5de56b9deda9320ecb83f522;vote;president is decided;presidential election
5de56b9deda9320ecb83f522;vote;campaigning;campaigning
60bae09961af203bacbbd937;vote;fraud;fraud
60bae09961af203bacbbd937;vote;untrustworthy;deception
60bae09961af203bacbbd937;vote;not worthy;unworthy
60bae09961af203bacbbd937;vote;no democrasy;anti-democracy
60bae09961af203bacbbd937;vote;unfair;unfair
60bae09961af203bacbbd937;vote;unable to be done fairly;unfair
60ff3613da8baf747efb64d4;vote;Vital;vital
60ff3613da8baf747efb64d4;vote;A right;right
60ff3613da8baf747efb64d4;vote;Happens during elections;elections
60ff3613da8baf747efb64d4;vote;A duty every citizen should use;civic duty
60ff3613da8baf747efb64d4;vote;Important to ensure individuals in a country are satisfied;satisfaction
60ff3613da8baf747efb64d4;vote;Everyone should be registered;registration
64bdfd7695f5559fff6d6817;vote;Choice;choice
64bdfd7695f5559fff6d6817;vote;Freedom;freedom
64bdfd7695f5559fff6d6817;vote;Taking action;taking action
64bdfd7695f5559fff6d6817;vote;Expressing yourself;expression
64bdfd7695f5559fff6d6817;vote;Letting your voice be heard;voice
64bdfd7695f5559fff6d6817;vote;Showing support;support
6501fa22f5070cd868ef3555;vote;The people decide;decision
6501fa22f5070cd868ef3555;vote;every vote counts;vote importance
6501fa22f5070cd868ef3555;vote;Fair elections;fair elections
6501fa22f5070cd868ef3555;vote;Rural communities fairly represented;rural representation
6501fa22f5070cd868ef3555;vote;Inflated numbers in cities;urban influence
6501fa22f5070cd868ef3555;vote;Hedge against tyranny;protection against tyranny
65ce5d8d0219b79ced7729cd;vote;18;voting age
65ce5d8d0219b79ced7729cd;vote;citizens say;voice in government
65ce5d8d0219b79ced7729cd;vote;popular vot;popular vote
65ce5d8d0219b79ced7729cd;vote;electoral vote;electoral vote
65ce5d8d0219b79ced7729cd;vote;freedom;freedom
65ce5d8d0219b79ced7729cd;vote;vote for a party;party vote
663f1b06f604d9297d8d9d17;vote;for president or elected officials;presidential vote
663f1b06f604d9297d8d9d17;vote;may not matter as much as some think;disillusionment
663f1b06f604d9297d8d9d17;vote;vote for one only for president;presidential vote
663f1b06f604d9297d8d9d17;vote;can vote for things like mayor, district reps;local elections
663f1b06f604d9297d8d9d17;vote;party lines involved democrat and republican;party lines
663f1b06f604d9297d8d9d17;vote;many vote for one party throughout;party loyalty
66686fb41f69d46386c65fce;vote;easy;easy
66686fb41f69d46386c65fce;vote;fast;fast
66686fb41f69d46386c65fce;vote;secure;secure
66686fb41f69d46386c65fce;vote;private vote;private vote
66686fb41f69d46386c65fce;vote;public space;public space
66686fb41f69d46386c65fce;vote;fast;fast
6672e829cad8cb996c7fb2f5;vote;Average citizen;average citizen
6672e829cad8cb996c7fb2f5;vote;Freedom of choice;freedom of choice
6672e829cad8cb996c7fb2f5;vote;Republican vs Democrat;partisan divide
6672e829cad8cb996c7fb2f5;vote;Divided;divided
6672e829cad8cb996c7fb2f5;vote;Often corrupt voting system;corrupt voting
6672e829cad8cb996c7fb2f5;vote;Ballot;ballot
6676a7163e8ac376937ab791;vote;Freedom to support or oppose any candidate;support choice
6676a7163e8ac376937ab791;vote;Right of a citizen;citizen right
6676a7163e8ac376937ab791;vote;Voluntory participation;voluntary participation
6676a7163e8ac376937ab791;vote;Transparency in election results;transparency
6676a7163e8ac376937ab791;vote;One person to one vote;equal representation
6676a7163e8ac376937ab791;vote;Impartiality;impartiality
667c3d7b1869236fd5e924d1;vote;ballot;ballot
667c3d7b1869236fd5e924d1;vote;choice;choice
667c3d7b1869236fd5e924d1;vote;majority;majority
667c3d7b1869236fd5e924d1;vote;decision;decision
667c3d7b1869236fd5e924d1;vote;polling;polling
667c3d7b1869236fd5e924d1;vote;suffrage;suffrage
667e981e0487e84f8b2e31da;vote;freedom of choice;freedom of choice
667e981e0487e84f8b2e31da;vote;fundamental rights;fundamental rights
667e981e0487e84f8b2e31da;vote;high influence;influence
667e981e0487e84f8b2e31da;vote;elections;elections
667e981e0487e84f8b2e31da;vote;holding the leaders accountable;accountability
667e981e0487e84f8b2e31da;vote;recalls;recalls
669fb915167d6c4b8e71dbfb;vote;Impact on policy: Votes impact policy decisions, shaping the direction of government and society.;policy influence
669fb915167d6c4b8e71dbfb;vote;Eligibility: Votes are limited to eligible citizens, with requirements such as age, residency, and citizenship.;eligibility
669fb915167d6c4b8e71dbfb;vote;Transparent process: The voting process is transparent, with clear procedures and observable counting;transparency
669fb915167d6c4b8e71dbfb;vote;Verifiable: Votes are verifiable, with paper trails or electronic records ensuring accuracy;verification
669fb915167d6c4b8e71dbfb;vote;Civic duty: Voting is seen as a civic duty, with citizens encouraged to participate.;civic duty
669fb915167d6c4b8e71dbfb;vote;Fundamental right: Voting is considered a fundamental right in democratic societies.;fundamental right
66ae4e1667d582012b15e0e9;vote;Worthless;worthless
66ae4e1667d582012b15e0e9;vote;Performative;performative
66ae4e1667d582012b15e0e9;vote;Doesn't matter to the outcome;disillusionment
66ae4e1667d582012b15e0e9;vote;Difficult to vote;difficulty voting
66ae4e1667d582012b15e0e9;vote;Not worth it;disillusionment
66ae4e1667d582012b15e0e9;vote;Meaningless;meaningless
66bce9c6697172946d3ec031;vote;Civic duty;civic duty
66bce9c6697172946d3ec031;vote;Fundamental right;fundamental right
66bce9c6697172946d3ec031;vote;Rigged;rigged
66bce9c6697172946d3ec031;vote;Empowering;empowering
66bce9c6697172946d3ec031;vote;Happy to do it;satisfaction
66bce9c6697172946d3ec031;vote;One way to make my voice heard;voice
66c1ff89945b7ffe7bc8bdfd;vote;promises of change;hope for change
66c1ff89945b7ffe7bc8bdfd;vote;rights;rights
66c1ff89945b7ffe7bc8bdfd;vote;ballot;ballot
66c1ff89945b7ffe7bc8bdfd;vote;chad;metacommentary
66c1ff89945b7ffe7bc8bdfd;vote;november;November
66c1ff89945b7ffe7bc8bdfd;vote;debate;debate
66c4b8e02c143fb187f32b91;vote;a right;right
66c4b8e02c143fb187f32b91;vote;a responsibility of the people;responsibility
66c4b8e02c143fb187f32b91;vote;the voice you have to make change;voice
66c4b8e02c143fb187f32b91;vote;fraught with misinformation;misinformation
66c4b8e02c143fb187f32b91;vote;scary that some people are allowed to vote;unfit voters
66c4b8e02c143fb187f32b91;vote;not equitable for people with only a yes or no choice and not a ranked choice;voting limitations
66c65480c7bbaea3315697a1;vote;every VOTE counts;vote importance
66c65480c7bbaea3315697a1;vote;a right for each American, whether naturalized or born;citizen right
66c65480c7bbaea3315697a1;vote;a way to provide your voice;voice
66c65480c7bbaea3315697a1;vote;not subject to race;equal rights
66c65480c7bbaea3315697a1;vote;political lines;party lines
66c65480c7bbaea3315697a1;vote;the ability to choose who is supposed to represent the people;representation
66cb78f04ed4a1b1d34f276d;vote;18+ years or older;voting age
66cb78f04ed4a1b1d34f276d;vote;US Citizen Required to vote;citizen requirement
66cb78f04ed4a1b1d34f276d;vote;November;November
66cb78f04ed4a1b1d34f276d;vote;must provide a valid ID;voter ID requirement
66cb78f04ed4a1b1d34f276d;vote;can be done via ballot or electronically;voting methods
66cb78f04ed4a1b1d34f276d;vote;it is our constitutional right to vote;right
66cc941dd539def77aa507cd;vote;fair;fairness
66cc941dd539def77aa507cd;vote;equal;equality
66cc941dd539def77aa507cd;vote;for the people;for the people
66cc941dd539def77aa507cd;vote;by the people;representation
66cc941dd539def77aa507cd;vote;we the people;representation
66cc941dd539def77aa507cd;vote;in person;in-person voting
5cb489ff0cd1ed0017465d19;voting;ability to shape the  outcome;influence
5cb489ff0cd1ed0017465d19;voting;national pride;national pride
5cb489ff0cd1ed0017465d19;voting;secretive;secret ballot
5cb489ff0cd1ed0017465d19;voting;desire to show others what you want done with the country;advocacy
5cb489ff0cd1ed0017465d19;voting;being proactive;proactivity
5cb489ff0cd1ed0017465d19;voting;being alone when you vote;privacy
5de56b9deda9320ecb83f522;voting;people get divided;divided
5de56b9deda9320ecb83f522;voting;people get angry;anger
5de56b9deda9320ecb83f522;voting;rioting may happen;unrest
5de56b9deda9320ecb83f522;voting;change could take place after the election;post-election change
5de56b9deda9320ecb83f522;voting;a new plan could will be followed after the election;policy change
5de56b9deda9320ecb83f522;voting;it gives people an opportunity to make a change;opportunity for change
5eaf585e8a9edb65a576c008;voting;is a choice;choice
5eaf585e8a9edb65a576c008;voting;is a right;right
5eaf585e8a9edb65a576c008;voting;should be a duty;civic duty
5eaf585e8a9edb65a576c008;voting;how the many reach a consensus;consensus
5eaf585e8a9edb65a576c008;voting;how you choose things in democracy;democratic choice
5eaf585e8a9edb65a576c008;voting;the rule should be that the mayority wins;majority rule
632e2c66680515d1715945a7;voting;must be done on specific date;election time
632e2c66680515d1715945a7;voting;our choice;choice
632e2c66680515d1715945a7;voting;its our right;right
632e2c66680515d1715945a7;voting;standing in line;waiting
632e2c66680515d1715945a7;voting;feel real American;patriotism
632e2c66680515d1715945a7;voting;must protect that right;rights protection
663a6faaa98b09578f6ba791;voting;the right of the people;citizen right
663a6faaa98b09578f6ba791;voting;helps ensure proper representation;representation
663a6faaa98b09578f6ba791;voting;promotes fairness;fairness
663a6faaa98b09578f6ba791;voting;creates unity;unity
663a6faaa98b09578f6ba791;voting;can be complicated by the republic;complication
663a6faaa98b09578f6ba791;voting;financially unjust;financial inequality
663bb0d5572a24c8014255e0;voting;it is a right;right
663bb0d5572a24c8014255e0;voting;it leads to elections;elections
663bb0d5572a24c8014255e0;voting;your vote is private;privacy
663bb0d5572a24c8014255e0;voting;only certain people can be eligible;eligibility
663bb0d5572a24c8014255e0;voting;you only get one;one vote
663bb0d5572a24c8014255e0;voting;there are different ways to vote;voting methods
6649b007a05647e27f62b71f;voting;Right to belong to a specific group;association
6649b007a05647e27f62b71f;voting;Have different political parties;political parties
6649b007a05647e27f62b71f;voting;Have different leadership roles;leadership roles
6649b007a05647e27f62b71f;voting;Democrats;Democrat
6649b007a05647e27f62b71f;voting;Independent;independent
6649b007a05647e27f62b71f;voting;Republican;Republican
664a4648a07bac3059d69442;voting;Statewide voting;statewide elections
664a4648a07bac3059d69442;voting;nationwide voting;nationwide elections
664a4648a07bac3059d69442;voting;id verification to vote;voter ID
664a4648a07bac3059d69442;voting;privacy booth to vote;privacy booth
664a4648a07bac3059d69442;voting;a line to wait your turn to vote;waiting line
664a4648a07bac3059d69442;voting;electronic screens to vote;electronic voting
664cd2ad9890dd0635623687;voting;elections;elections
664cd2ad9890dd0635623687;voting;we are entitled to it;right
664cd2ad9890dd0635623687;voting;freedom of choice;freedom of choice
664cd2ad9890dd0635623687;voting;the people are in charge of the government;people's power
664cd2ad9890dd0635623687;voting;should be free from fraud;fraud prevention
664cd2ad9890dd0635623687;voting;equality;equality
66659e3342b581f199e47a4d;voting;a devoted citizen;devotion
66659e3342b581f199e47a4d;voting;equal voting power;equal voting power
66659e3342b581f199e47a4d;voting;regular elections;regular elections
66659e3342b581f199e47a4d;voting;accountability;accountability
66659e3342b581f199e47a4d;voting;rules of law;rule of law
66659e3342b581f199e47a4d;voting;voter education;voter education
6667f51b2d41bb1d4f8be618;voting;Universal suffrage;universal suffrage
6667f51b2d41bb1d4f8be618;voting;Equal voting power;equal voting power
6667f51b2d41bb1d4f8be618;voting;Secret ballot;secret ballot
6667f51b2d41bb1d4f8be618;voting;Free and fair elections;free elections
6667f51b2d41bb1d4f8be618;voting;Secret ballot;secret ballot
6667f51b2d41bb1d4f8be618;voting;Free and fair elections;fair elections
66686fb41f69d46386c65fce;voting;legal, fair, equal, easy;accessibility
66686fb41f69d46386c65fce;voting;strong;strong
66686fb41f69d46386c65fce;voting;public space;public space
66686fb41f69d46386c65fce;voting;anonymous;anonymous
66686fb41f69d46386c65fce;voting;1 vote=1 person;one person one vote
66686fb41f69d46386c65fce;voting;fast;fast
667829b2f9e8b9279fe737e9;voting;it's a right;right
667829b2f9e8b9279fe737e9;voting;it's a responsibility;responsibility
667829b2f9e8b9279fe737e9;voting;Everyone who is able to vote should vote;voter participation
667829b2f9e8b9279fe737e9;voting;Needs to be accessible to all;accessibility
667829b2f9e8b9279fe737e9;voting;Chooses our representative voices;representation
667829b2f9e8b9279fe737e9;voting;Is our voice in the governmental process;voice
6679905506808a522a2451f2;voting;president;president
6679905506808a522a2451f2;voting;election;election
6679905506808a522a2451f2;voting;trump;Trump
6679905506808a522a2451f2;voting;harris;Harris
6679905506808a522a2451f2;voting;rally;rally
6679905506808a522a2451f2;voting;rights;rights
667e981e0487e84f8b2e31da;voting;shows solidarity and lack of apathy;solidarity
667e981e0487e84f8b2e31da;voting;concern for the future leader;uncertain leadership
667e981e0487e84f8b2e31da;voting;succession;succession
667e981e0487e84f8b2e31da;voting;done every 4 years;election cycle
667e981e0487e84f8b2e31da;voting;gives voice to the people;people's voice
667e981e0487e84f8b2e31da;voting;the people wield that power;power of the people
669136cff0507cfbfa7db59c;voting;equal voting rights;equal rights
669136cff0507cfbfa7db59c;voting;transparency;transparency
669136cff0507cfbfa7db59c;voting;inclusive in decision making;inclusivity
669136cff0507cfbfa7db59c;voting;equality in legal resources;equal resources
669136cff0507cfbfa7db59c;voting;Fairness in Public Contracts;contract fairness
669136cff0507cfbfa7db59c;voting;Voter Feedback;voter feedback
66ae4e1667d582012b15e0e9;voting;Ineffective;ineffectiveness
66ae4e1667d582012b15e0e9;voting;Time-consuming;time-consuming
66ae4e1667d582012b15e0e9;voting;Archaic;archaic
66ae4e1667d582012b15e0e9;voting;Illusory;illusory
66ae4e1667d582012b15e0e9;voting;Nonsense;nonsense
66ae4e1667d582012b15e0e9;voting;Emotional;emotional
66b38dfd2ee8833d736e4eb4;voting;suppresion;voter suppression
66b38dfd2ee8833d736e4eb4;voting;one voice one vote;one person one vote
66b38dfd2ee8833d736e4eb4;voting;available to all;accessibility
66b38dfd2ee8833d736e4eb4;voting;voice of the masses;mass voice
66b38dfd2ee8833d736e4eb4;voting;right of the people;citizen right
66b38dfd2ee8833d736e4eb4;voting;constitution;constitution
66c1ff89945b7ffe7bc8bdfd;voting;promises;promises
66c1ff89945b7ffe7bc8bdfd;voting;rights;rights
66c1ff89945b7ffe7bc8bdfd;voting;law;law
66c1ff89945b7ffe7bc8bdfd;voting;climate;climate
66c1ff89945b7ffe7bc8bdfd;voting;living;livelihood
66c1ff89945b7ffe7bc8bdfd;voting;issues;issues
66c8d703a9dde9cf7ab92edf;voting;minority rights;minority rights
66c8d703a9dde9cf7ab92edf;voting;citizenship;citizenship
66c8d703a9dde9cf7ab92edf;voting;election;election
66c8d703a9dde9cf7ab92edf;voting;communities;communities
66c8d703a9dde9cf7ab92edf;voting;general population;population
66c8d703a9dde9cf7ab92edf;voting;officials;elected officials
66cb97897f96f55dc61a0213;voting;voting is fundamental to democracy;democratic foundation
66cb97897f96f55dc61a0213;voting;Expression of rights;expression
66cb97897f96f55dc61a0213;voting;Accountability;accountability
66cb97897f96f55dc61a0213;voting;Peace;peace
66cb97897f96f55dc61a0213;voting;Civic duty;civic duty
66cb97897f96f55dc61a0213;voting;Protection of minority rights;minority rights
